sample_name Run
SPY181509_11 190809_SND405_A_L001_AIMI-119
SPY181509_12 190809_SND405_A_L001_AIMI-119
SPY181512_01 190809_SND405_A_L001_AIMI-119
SPY181512_02 190809_SND405_A_L001_AIMI-119
SPY181512_03 190809_SND405_A_L001_AIMI-119
SPY181512_04 190809_SND405_A_L001_AIMI-119
SPY181512_05 190809_SND405_A_L001_AIMI-119
SPY181512_06 190809_SND405_A_L001_AIMI-119
SPY181512_07 190809_SND405_A_L001_AIMI-119
SPY181512_08 190809_SND405_A_L001_AIMI-119
SPY181512_09 190809_SND405_A_L001_AIMI-119
SPY181512_10 190809_SND405_A_L001_AIMI-119
SPY181512_11 190809_SND405_A_L001_AIMI-119
SPY181512_12 190809_SND405_A_L001_AIMI-119
SPY181513_01 190809_SND405_A_L001_AIMI-119
SPY181513_02 190809_SND405_A_L001_AIMI-119
SPY181513_03 190809_SND405_A_L001_AIMI-119
SPY181513_04 190809_SND405_A_L001_AIMI-119
SPY181513_05 190809_SND405_A_L001_AIMI-119
SPY181513_06 190809_SND405_A_L001_AIMI-119
SPY181513_07 190809_SND405_A_L001_AIMI-119
SPY181513_08 190809_SND405_A_L001_AIMI-119
SPY181513_09 190809_SND405_A_L001_AIMI-119
SPY181513_10 190809_SND405_A_L001_AIMI-119
SPY181513_11 190809_SND405_A_L001_AIMI-119
SPY181513_12 190809_SND405_A_L001_AIMI-119
SPY181514_01 190809_SND405_A_L001_AIMI-119
SPY181514_02 190809_SND405_A_L001_AIMI-119
SPY181514_03 190809_SND405_A_L001_AIMI-119
SPY181514_04 190809_SND405_A_L001_AIMI-119
SPY181514_05 190809_SND405_A_L001_AIMI-119
SPY181514_06 190809_SND405_A_L001_AIMI-119
SPY181514_07 190809_SND405_A_L001_AIMI-119
SPY181514_08 190809_SND405_A_L001_AIMI-119
SPY181514_09 190809_SND405_A_L001_AIMI-119
SPY181514_10 190809_SND405_A_L001_AIMI-119
SPY181514_11 190809_SND405_A_L001_AIMI-119
SPY181514_12 190809_SND405_A_L001_AIMI-119
SPY181515_01 190809_SND405_A_L001_AIMI-119
SPY181515_02 190809_SND405_A_L001_AIMI-119
