sample_name Run
SPY173259_11 180504_SND405_A_L001_AIMI-10
SPY173259_12 180504_SND405_A_L001_AIMI-10
SPY173260_01 180504_SND405_A_L001_AIMI-10
SPY173260_02 180504_SND405_A_L001_AIMI-10
SPY173260_03 180504_SND405_A_L001_AIMI-10
SPY173260_04 180504_SND405_A_L001_AIMI-10
SPY173260_05 180504_SND405_A_L001_AIMI-10
SPY173260_06 180504_SND405_A_L001_AIMI-10
SPY173260_07 180504_SND405_A_L001_AIMI-10
SPY173260_08 180504_SND405_A_L001_AIMI-10
SPY173260_09 180504_SND405_A_L001_AIMI-10
SPY173260_10 180504_SND405_A_L001_AIMI-10
SPY173260_11 180504_SND405_A_L001_AIMI-10
SPY173260_12 180504_SND405_A_L001_AIMI-10
SPY173261_01 180504_SND405_A_L001_AIMI-10
SPY173261_02 180504_SND405_A_L001_AIMI-10
SPY173261_03 180504_SND405_A_L001_AIMI-10
SPY173261_04 180504_SND405_A_L001_AIMI-10
SPY173261_05 180504_SND405_A_L001_AIMI-10
SPY173261_06 180504_SND405_A_L001_AIMI-10
SPY173261_07 180504_SND405_A_L001_AIMI-10
SPY173261_08 180504_SND405_A_L001_AIMI-10
SPY173261_09 180504_SND405_A_L001_AIMI-10
SPY173261_10 180504_SND405_A_L001_AIMI-10
SPY173261_11 180504_SND405_A_L001_AIMI-10
SPY173261_12 180504_SND405_A_L001_AIMI-10
SPY173262_01 180504_SND405_A_L001_AIMI-10
SPY173262_02 180504_SND405_A_L001_AIMI-10
SPY173262_03 180504_SND405_A_L001_AIMI-10
SPY173262_04 180504_SND405_A_L001_AIMI-10
SPY173262_05 180504_SND405_A_L001_AIMI-10
SPY173262_06 180504_SND405_A_L001_AIMI-10
SPY173262_07 180504_SND405_A_L001_AIMI-10
SPY173262_08 180504_SND405_A_L001_AIMI-10
SPY173262_09 180504_SND405_A_L001_AIMI-10
SPY173262_10 180504_SND405_A_L001_AIMI-10
SPY173262_11 180504_SND405_A_L001_AIMI-10
SPY173262_12 180504_SND405_A_L001_AIMI-10
SPY173263_01 180504_SND405_A_L001_AIMI-10
SPY173263_02 180504_SND405_A_L001_AIMI-10
SPY173263_03 180504_SND405_A_L001_AIMI-10
SPY173263_04 180504_SND405_A_L001_AIMI-10
SPY173263_05 180504_SND405_A_L001_AIMI-10
SPY173263_06 180504_SND405_A_L001_AIMI-10
SPY173263_07 180504_SND405_A_L001_AIMI-10
SPY173263_08 180504_SND405_A_L001_AIMI-10
SPY173263_09 180504_SND405_A_L001_AIMI-10
SPY173263_10 180504_SND405_A_L001_AIMI-10
SPY173263_11 180504_SND405_A_L001_AIMI-10
SPY173263_12 180504_SND405_A_L001_AIMI-10
SPY173264_01 180504_SND405_A_L001_AIMI-10
SPY173264_02 180504_SND405_A_L001_AIMI-10
SPY173264_03 180504_SND405_A_L001_AIMI-10
SPY173264_04 180504_SND405_A_L001_AIMI-10
SPY173264_05 180504_SND405_A_L001_AIMI-10
SPY173264_06 180504_SND405_A_L001_AIMI-10
SPY173264_07 180504_SND405_A_L001_AIMI-10
SPY173264_08 180504_SND405_A_L001_AIMI-10
SPY173264_09 180504_SND405_A_L001_AIMI-10
SPY173264_10 180504_SND405_A_L001_AIMI-10
SPY173264_11 180504_SND405_A_L001_AIMI-10
SPY173264_12 180504_SND405_A_L001_AIMI-10
SPY173265_01 180504_SND405_A_L001_AIMI-10
SPY173265_02 180504_SND405_A_L001_AIMI-10
SPY173265_03 180504_SND405_A_L001_AIMI-10
