sample_name Run
SPY190470_11 200414_NB501473_A_L1-4_AIMI-219
SPY190470_12 200414_NB501473_A_L1-4_AIMI-219
SPY190472_01 200414_NB501473_A_L1-4_AIMI-219
SPY190472_02 200414_NB501473_A_L1-4_AIMI-219
SPY190472_03 200414_NB501473_A_L1-4_AIMI-219
SPY190472_04 200414_NB501473_A_L1-4_AIMI-219
SPY190472_05 200414_NB501473_A_L1-4_AIMI-219
SPY190472_06 200414_NB501473_A_L1-4_AIMI-219
SPY190472_07 200414_NB501473_A_L1-4_AIMI-219
SPY190472_08 200414_NB501473_A_L1-4_AIMI-219
SPY190472_09 200414_NB501473_A_L1-4_AIMI-219
SPY190472_10 200414_NB501473_A_L1-4_AIMI-219
SPY190472_11 200414_NB501473_A_L1-4_AIMI-219
SPY190472_12 200414_NB501473_A_L1-4_AIMI-219
SPY190494_01 200414_NB501473_A_L1-4_AIMI-219
SPY190494_02 200414_NB501473_A_L1-4_AIMI-219
SPY190494_03 200414_NB501473_A_L1-4_AIMI-219
SPY190494_04 200414_NB501473_A_L1-4_AIMI-219
SPY190494_05 200414_NB501473_A_L1-4_AIMI-219
SPY190494_06 200414_NB501473_A_L1-4_AIMI-219
SPY190494_07 200414_NB501473_A_L1-4_AIMI-219
SPY190494_08 200414_NB501473_A_L1-4_AIMI-219
SPY190494_09 200414_NB501473_A_L1-4_AIMI-219
SPY190494_10 200414_NB501473_A_L1-4_AIMI-219
SPY190494_11 200414_NB501473_A_L1-4_AIMI-219
SPY190494_12 200414_NB501473_A_L1-4_AIMI-219
SPY190505_01 200414_NB501473_A_L1-4_AIMI-219
SPY190505_02 200414_NB501473_A_L1-4_AIMI-219
SPY190505_03 200414_NB501473_A_L1-4_AIMI-219
SPY190505_04 200414_NB501473_A_L1-4_AIMI-219
SPY190505_05 200414_NB501473_A_L1-4_AIMI-219
SPY190505_06 200414_NB501473_A_L1-4_AIMI-219
SPY190505_07 200414_NB501473_A_L1-4_AIMI-219
SPY190505_08 200414_NB501473_A_L1-4_AIMI-219
SPY190505_09 200414_NB501473_A_L1-4_AIMI-219
SPY190505_10 200414_NB501473_A_L1-4_AIMI-219
SPY190505_11 200414_NB501473_A_L1-4_AIMI-219
SPY190505_12 200414_NB501473_A_L1-4_AIMI-219
SPY190506_01 200414_NB501473_A_L1-4_AIMI-219
SPY190506_02 200414_NB501473_A_L1-4_AIMI-219
SPY190506_03 200414_NB501473_A_L1-4_AIMI-219
SPY190506_04 200414_NB501473_A_L1-4_AIMI-219
SPY190506_05 200414_NB501473_A_L1-4_AIMI-219
SPY190506_06 200414_NB501473_A_L1-4_AIMI-219
SPY190506_07 200414_NB501473_A_L1-4_AIMI-219
SPY190506_08 200414_NB501473_A_L1-4_AIMI-219
SPY190506_09 200414_NB501473_A_L1-4_AIMI-219
SPY190506_10 200414_NB501473_A_L1-4_AIMI-219
SPY190506_11 200414_NB501473_A_L1-4_AIMI-219
SPY190506_12 200414_NB501473_A_L1-4_AIMI-219
SPY190507_01 200414_NB501473_A_L1-4_AIMI-219
SPY190507_02 200414_NB501473_A_L1-4_AIMI-219
SPY190507_03 200414_NB501473_A_L1-4_AIMI-219
SPY190507_04 200414_NB501473_A_L1-4_AIMI-219
SPY190507_05 200414_NB501473_A_L1-4_AIMI-219
SPY190507_06 200414_NB501473_A_L1-4_AIMI-219
SPY190507_07 200414_NB501473_A_L1-4_AIMI-219
SPY190507_08 200414_NB501473_A_L1-4_AIMI-219
SPY190507_09 200414_NB501473_A_L1-4_AIMI-219
SPY190507_10 200414_NB501473_A_L1-4_AIMI-219
SPY190507_11 200414_NB501473_A_L1-4_AIMI-219
SPY190507_12 200414_NB501473_A_L1-4_AIMI-219
SPY190510_01 200414_NB501473_A_L1-4_AIMI-219
SPY190510_02 200414_NB501473_A_L1-4_AIMI-219
SPY190510_03 200414_NB501473_A_L1-4_AIMI-219
SPY190510_04 200414_NB501473_A_L1-4_AIMI-219
SPY190510_05 200414_NB501473_A_L1-4_AIMI-219
SPY190510_06 200414_NB501473_A_L1-4_AIMI-219
SPY190510_07 200414_NB501473_A_L1-4_AIMI-219
SPY190510_08 200414_NB501473_A_L1-4_AIMI-219
SPY190510_09 200414_NB501473_A_L1-4_AIMI-219
SPY190510_10 200414_NB501473_A_L1-4_AIMI-219
SPY190510_11 200414_NB501473_A_L1-4_AIMI-219
SPY190510_12 200414_NB501473_A_L1-4_AIMI-219
SPY190516_01 200414_NB501473_A_L1-4_AIMI-219
SPY190516_02 200414_NB501473_A_L1-4_AIMI-219
SPY190516_03 200414_NB501473_A_L1-4_AIMI-219
SPY190516_04 200414_NB501473_A_L1-4_AIMI-219
SPY190516_05 200414_NB501473_A_L1-4_AIMI-219
SPY190516_06 200414_NB501473_A_L1-4_AIMI-219
SPY190516_07 200414_NB501473_A_L1-4_AIMI-219
SPY190516_08 200414_NB501473_A_L1-4_AIMI-219
SPY190516_09 200414_NB501473_A_L1-4_AIMI-219
SPY190516_10 200414_NB501473_A_L1-4_AIMI-219
SPY190516_11 200414_NB501473_A_L1-4_AIMI-219
SPY190516_12 200414_NB501473_A_L1-4_AIMI-219
SPY190520_01 200414_NB501473_A_L1-4_AIMI-219
SPY190520_02 200414_NB501473_A_L1-4_AIMI-219
SPY190520_03 200414_NB501473_A_L1-4_AIMI-219
SPY190520_04 200414_NB501473_A_L1-4_AIMI-219
