"","scale","total","turnover","nestedness"
"160","inter-station",0.754813863928113,0.659536541889483,0.0952773220386299
"161","inter-station",0.689342403628118,0.575851393188854,0.113491010439263
"162","inter-station",0.766823161189358,0.669623059866962,0.0972001013223961
"163","inter-station",NA,NA,NA
"164","inter-station",0.526315789473684,0.4,0.126315789473684
"165","inter-station",0.736961451247165,0.632911392405063,0.104050058842102
"166","inter-station",0.536842105263158,0.352941176470588,0.18390092879257
"167","inter-station",0.753246753246753,0.620842572062084,0.132404181184669
"168","inter-station",0.688741721854305,0.53921568627451,0.149526035579795
"169","inter-station",0.393939393939394,0.259259259259259,0.134680134680135
"170","inter-station",0.458333333333333,0.380952380952381,0.0773809523809524
"171","inter-station",0.44,0.416666666666667,0.0233333333333333
"172","inter-station",0.735074626865672,0.674809160305344,0.0602654665603281
"173","inter-station",0.406779661016949,0.25531914893617,0.151460512080779
"174","inter-station",NA,NA,NA
"175","inter-station",NA,NA,NA
"176","inter-station",0.743243243243243,0.677966101694915,0.065277141548328
"177","inter-station",0.729446935724963,0.61407249466951,0.115374441055453
"178","inter-station",NA,NA,NA
"179","inter-station",0.809333333333333,0.729678638941399,0.0796546943919345
"180","inter-station",0.683046683046683,0.595611285266458,0.0874353977802254
"181","inter-station",0.454545454545455,0.142857142857143,0.311688311688312
"182","inter-station",0.606060606060606,0.133333333333333,0.472727272727273
"183","inter-station",0.822995461422088,0.739420935412027,0.083574526010061
"184","inter-station",0.827783558792924,0.792995622263915,0.0347879365290091
"185","inter-station",0.853582554517134,0.794759825327511,0.058822729189623
"186","inter-station",0.85,0.571428571428571,0.278571428571429
"187","inter-station",NA,NA,NA
"188","inter-station",0.652360515021459,0.470588235294118,0.181772279727342
"189","inter-station",0.695984703632887,0.547008547008547,0.14897615662434
"190","inter-station",0.622222222222222,0.381818181818182,0.24040404040404
"191","inter-station",0.486238532110092,0.282051282051282,0.20418725005881
"192","inter-station",0.859907834101382,0.778296382730455,0.0816114513709274
"193","inter-station",0.385542168674699,0.301369863013699,0.0841723056610002
"194","inter-station",0.257142857142857,0.133333333333333,0.123809523809524
"195","inter-station",0.733812949640288,0.683760683760684,0.050052265879604
"196","inter-station",0.655737704918033,0.546762589928058,0.108975114989975
"197","inter-station",0.765690376569038,0.647798742138365,0.117891634430673
"198","inter-station",0.526315789473684,0.4,0.126315789473684
"199","inter-station",0.409090909090909,0.380952380952381,0.0281385281385281
"200","inter-station",0.826890756302521,0.720867208672087,0.106023547630434
"201","inter-station",0.683720930232558,0.654822335025381,0.0288985952071774
"202","inter-station",0.472222222222222,0.424242424242424,0.047979797979798
"203","inter-station",0.431818181818182,0.305555555555556,0.126262626262626
"204","inter-station",0.602510460251046,0.545454545454545,0.0570559147965006
"205","inter-station",0.372881355932203,0.30188679245283,0.0709945634793732
"206","inter-station",0.333333333333333,0.333333333333333,0
"207","inter-station",NA,NA,NA
"208","inter-station",NA,NA,NA
"209","inter-station",0.693037974683544,0.481283422459893,0.211754552223651
"210","inter-station",0.32,0.227272727272727,0.0927272727272727
"211","inter-station",NA,NA,NA
"212","inter-station",0.354430379746835,0.19047619047619,0.163954189270645
"213","inter-station",NA,NA,NA
"214","inter-station",0.217391304347826,0.181818181818182,0.0355731225296443
"215","inter-station",0.481481481481481,0.391304347826087,0.0901771336553945
"216","inter-station",NA,NA,NA
"217","inter-station",NA,NA,NA
"218","inter-station",0.208333333333333,0.173913043478261,0.0344202898550725
"219","inter-station",0.694444444444444,0.476190476190476,0.218253968253968
"220","inter-station",0.384615384615385,0.333333333333333,0.0512820512820513
"221","inter-station",0.447761194029851,0.327272727272727,0.120488466757123
"222","inter-station",0.568965517241379,0.404761904761905,0.164203612479475
"223","inter-station",0.701754385964912,0.611872146118721,0.0898822398461908
"224","inter-station",0.738880918220947,0.619246861924686,0.119634056296261
"225","inter-station",0.369230769230769,0.254545454545455,0.114685314685315
"226","inter-station",0.635555555555556,0.4875,0.148055555555556
"227","inter-station",0.519607843137255,0.409638554216867,0.109969288920387
"228","inter-station",NA,NA,NA
"229","inter-station",0.534883720930233,0.387755102040816,0.147128618889416
"230","inter-station",0.582417582417582,0.355932203389831,0.226485379027752
"231","inter-station",0.428571428571429,0.304347826086957,0.124223602484472
"232","inter-station",0.5,0.5,0
"233","inter-station",0.40952380952381,0.36734693877551,0.0421768707482993
"234","inter-station",0.641304347826087,0.512315270935961,0.128989076890126
"235","inter-station",0.285714285714286,0.210526315789474,0.075187969924812
"236","inter-station",NA,NA,NA
"237","inter-station",0.24,0.24,0
"238","inter-station",0.49438202247191,0.470588235294118,0.0237937871777925
"239","inter-station",0.597315436241611,0.545454545454545,0.0518608907870653
"240","inter-station",0.405405405405405,0.388888888888889,0.0165165165165165
"241","inter-station",0.323529411764706,0.303030303030303,0.0204991087344029
"242","inter-station",0.5,0.443298969072165,0.0567010309278351
"243","inter-station",0.565573770491803,0.513761467889908,0.051812302601895
"244","inter-station",0.506666666666667,0.447761194029851,0.0589054726368159
