P1_A3;190809_SND405_A_L001_AIMI-119;SPY181508;santamarta;chond
P1_B3;190809_SND405_A_L001_AIMI-119;SPY181509;santamarta;chond
P1_C3;190809_SND405_A_L001_AIMI-119;SPY181512;santamarta;chond
P1_D3;190809_SND405_A_L001_AIMI-119;SPY181513;santamarta;chond
P1_E3;190809_SND405_A_L001_AIMI-119;SPY181514;santamarta;chond
P1_F3;190809_SND405_A_L001_AIMI-119;SPY181515;santamarta;chond
P1_G3;190809_SND405_A_L001_AIMI-119;SPY181516;santamarta;chond
P1_H3;190809_SND405_A_L001_AIMI-119;SPY181517;santamarta;chond
P1_A5;190809_SND405_A_L001_AIMI-119;SPY181518;santamarta;chond
P1_B5;190809_SND405_A_L001_AIMI-119;SPY181519;santamarta;chond
P1_C5;190809_SND405_A_L001_AIMI-119;SPY181520;santamarta;chond
P1_D5;190809_SND405_A_L001_AIMI-119;CNEGC_3;santamarta;chond
P1_E5;190809_SND405_A_L001_AIMI-119;SPY181521;santamarta;chond
P1_F5;190809_SND405_A_L001_AIMI-119;SPY181523;santamarta;chond
P1_G5;190809_SND405_A_L001_AIMI-119;SPY181525;santamarta;chond
P1_H5;190809_SND405_A_L001_AIMI-119;SPY181527;santamarta;chond
P1_A7;190809_SND405_A_L001_AIMI-119;SPY181530;santamarta;chond
P1_B7;190809_SND405_A_L001_AIMI-119;SPY181531;santamarta;chond
P1_C7;190809_SND405_A_L001_AIMI-119;SPY181534;santamarta;chond
P1_D7;190809_SND405_A_L001_AIMI-119;SPY181538;santamarta;chond
P1_E7;190809_SND405_A_L001_AIMI-119;SPY181539;santamarta;chond
P1_F7;190809_SND405_A_L001_AIMI-119;SPY181540;santamarta;chond
P1_A1;190809_SND405_A_L002_AIMI-120;SPY181889;santamarta;chond
P1_B1;190809_SND405_A_L002_AIMI-120;SPY181891;santamarta;chond
P1_C1;190809_SND405_A_L002_AIMI-120;SPY181903;santamarta;chond
P1_D1;190809_SND405_A_L002_AIMI-120;SPY182534;santamarta;chond
P1_E1;190809_SND405_A_L002_AIMI-120;SPY182535;santamarta;chond
P1_F1;190809_SND405_A_L002_AIMI-120;SPY182536;santamarta;chond
P1_G1;190809_SND405_A_L002_AIMI-120;SPY182537;santamarta;chond
P1_H1;190809_SND405_A_L002_AIMI-120;SPY182538;santamarta;chond
P1_A3;190809_SND405_A_L002_AIMI-120;SPY182539;santamarta;chond
P1_B3;190809_SND405_A_L002_AIMI-120;CNEGC1;providencia;chond
P1_C3;190809_SND405_A_L002_AIMI-120;CNEGC4;providencia;chond
P1_D3;190809_SND405_A_L002_AIMI-120;CNEGC5;providencia;chond
P1_E3;190809_SND405_A_L002_AIMI-120;SPY180774;providencia;chond
P1_F3;190809_SND405_A_L002_AIMI-120;SPY181715;providencia;chond
P1_G3;190809_SND405_A_L002_AIMI-120;SPY181716;providencia;chond
P1_H3;190809_SND405_A_L002_AIMI-120;SPY181717;providencia;chond
P1_A5;190809_SND405_A_L002_AIMI-120;SPY181718;providencia;chond
P1_B5;190809_SND405_A_L002_AIMI-120;SPY181719;providencia;chond
P1_C5;190809_SND405_A_L002_AIMI-120;SPY181721;providencia;chond
P1_D5;190809_SND405_A_L002_AIMI-120;SPY181722;providencia;chond
P1_E5;190809_SND405_A_L002_AIMI-120;SPY181723;providencia;chond
P1_F5;190809_SND405_A_L002_AIMI-120;SPY181724;providencia;chond
P1_G5;190809_SND405_A_L002_AIMI-120;SPY181725;providencia;chond
P1_H5;190809_SND405_A_L002_AIMI-120;SPY181726;providencia;chond
P1_A7;190809_SND405_A_L002_AIMI-120;SPY181727;providencia;chond
P1_B7;190809_SND405_A_L002_AIMI-120;SPY181728;providencia;chond
P1_C7;190809_SND405_A_L002_AIMI-120;SPY181729;providencia;chond
P1_D7;190809_SND405_A_L002_AIMI-120;Blank2_01;Blank;chond
P1_E7;190809_SND405_A_L002_AIMI-120;Blank2_02;Blank;chond
