"province","site","motu","genus","family","mean_motu","sd_motu","mean_genus","sd_genus","mean_family","sd_family"
"Western_Indian_Ocean","site10",166,82,47,88.75,33.1398551596111,48.75,15.0194318578744,29.25,9.14239210126832
"Western_Indian_Ocean","site13",90,51,30,28.4,8.76356092008266,19.6,5.89915248150105,14.8,4.76445169982864
"Western_Indian_Ocean","site15",203,101,44,124,26.1151297144012,69.75,11.6153633893506,34.5,2.64575131106459
"Western_Indian_Ocean","site16",88,50,28,39,36.8646171823335,23.6666666666667,20.4287379280594,15.3333333333333,9.45163125250522
