"","family","n_motus","n_motus_total","prop","station","site","region"
"3415","Ostraciidae",2,195,0.0102564102564103,"BOURAIL_BARRIERE_EXTERNE_3","BOURAIL","South_West_Pacific"
"3513","Pempheridae",2,195,0.0102564102564103,"BOURAIL_BARRIERE_EXTERNE_3","BOURAIL","South_West_Pacific"
"3611","Pinguipedidae",2,195,0.0102564102564103,"BOURAIL_BARRIERE_EXTERNE_3","BOURAIL","South_West_Pacific"
"4211","Serranidae",2,195,0.0102564102564103,"BOURAIL_BARRIERE_EXTERNE_3","BOURAIL","South_West_Pacific"
"461","Tetraodontidae",2,195,0.0102564102564103,"BOURAIL_BARRIERE_EXTERNE_3","BOURAIL","South_West_Pacific"
"2129","Ambassidae",1,195,0.00512820512820513,"BOURAIL_BARRIERE_EXTERNE_3","BOURAIL","South_West_Pacific"
"437","Atherinidae",1,195,0.00512820512820513,"BOURAIL_BARRIERE_EXTERNE_3","BOURAIL","South_West_Pacific"
"730","Carangidae",1,195,0.00512820512820513,"BOURAIL_BARRIERE_EXTERNE_3","BOURAIL","South_West_Pacific"
"1030","Cirrhitidae",1,195,0.00512820512820513,"BOURAIL_BARRIERE_EXTERNE_3","BOURAIL","South_West_Pacific"
"1330","Diodontidae",1,195,0.00512820512820513,"BOURAIL_BARRIERE_EXTERNE_3","BOURAIL","South_West_Pacific"
"1429","Echeneidae",1,195,0.00512820512820513,"BOURAIL_BARRIERE_EXTERNE_3","BOURAIL","South_West_Pacific"
"1529","Eleotridae",1,195,0.00512820512820513,"BOURAIL_BARRIERE_EXTERNE_3","BOURAIL","South_West_Pacific"
"1628","Ephippidae",1,195,0.00512820512820513,"BOURAIL_BARRIERE_EXTERNE_3","BOURAIL","South_West_Pacific"
"1727","Gobiesocidae",1,195,0.00512820512820513,"BOURAIL_BARRIERE_EXTERNE_3","BOURAIL","South_West_Pacific"
"2026","Hemiramphidae",1,195,0.00512820512820513,"BOURAIL_BARRIERE_EXTERNE_3","BOURAIL","South_West_Pacific"
"2519","Megalopidae",1,195,0.00512820512820513,"BOURAIL_BARRIERE_EXTERNE_3","BOURAIL","South_West_Pacific"
"2619","Monacanthidae",1,195,0.00512820512820513,"BOURAIL_BARRIERE_EXTERNE_3","BOURAIL","South_West_Pacific"
"2718","Monodactylidae",1,195,0.00512820512820513,"BOURAIL_BARRIERE_EXTERNE_3","BOURAIL","South_West_Pacific"
"3316","Ophichthidae",1,195,0.00512820512820513,"BOURAIL_BARRIERE_EXTERNE_3","BOURAIL","South_West_Pacific"
"395","Potamotrygonidae",1,195,0.00512820512820513,"BOURAIL_BARRIERE_EXTERNE_3","BOURAIL","South_West_Pacific"
"405","Priacanthidae",1,195,0.00512820512820513,"BOURAIL_BARRIERE_EXTERNE_3","BOURAIL","South_West_Pacific"
"4113","Scombridae",1,195,0.00512820512820513,"BOURAIL_BARRIERE_EXTERNE_3","BOURAIL","South_West_Pacific"
"438","Siganidae",1,195,0.00512820512820513,"BOURAIL_BARRIERE_EXTERNE_3","BOURAIL","South_West_Pacific"
"442","Sillaginidae",1,195,0.00512820512820513,"BOURAIL_BARRIERE_EXTERNE_3","BOURAIL","South_West_Pacific"
"451","Synanceiidae",1,195,0.00512820512820513,"BOURAIL_BARRIERE_EXTERNE_3","BOURAIL","South_West_Pacific"
"2421","Labridae",26,218,0.119266055045872,"BOURAIL_LAGON_3","BOURAIL","South_West_Pacific"
"3416","Pomacentridae",20,218,0.0917431192660551,"BOURAIL_LAGON_3","BOURAIL","South_West_Pacific"
"380","Apogonidae",13,218,0.0596330275229358,"BOURAIL_LAGON_3","BOURAIL","South_West_Pacific"
"2130","Gobiidae",13,218,0.0596330275229358,"BOURAIL_LAGON_3","BOURAIL","South_West_Pacific"
"1141","Acanthuridae",8,218,0.036697247706422,"BOURAIL_LAGON_3","BOURAIL","South_West_Pacific"
"2620","Lutjanidae",7,218,0.0321100917431193,"BOURAIL_LAGON_3","BOURAIL","South_West_Pacific"
"2918","Myctophidae",7,218,0.0321100917431193,"BOURAIL_LAGON_3","BOURAIL","South_West_Pacific"
"2520","Lethrinidae",6,218,0.0275229357798165,"BOURAIL_LAGON_3","BOURAIL","South_West_Pacific"
"2819","Muraenidae",5,218,0.0229357798165138,"BOURAIL_LAGON_3","BOURAIL","South_West_Pacific"
"3612","Serranidae",5,218,0.0229357798165138,"BOURAIL_LAGON_3","BOURAIL","South_West_Pacific"
"1629","Dasyatidae",4,218,0.018348623853211,"BOURAIL_LAGON_3","BOURAIL","South_West_Pacific"
"3317","Pomacanthidae",4,218,0.018348623853211,"BOURAIL_LAGON_3","BOURAIL","South_West_Pacific"
"406","Tetraodontidae",4,218,0.018348623853211,"BOURAIL_LAGON_3","BOURAIL","South_West_Pacific"
"532","Balistidae",3,218,0.0137614678899083,"BOURAIL_LAGON_3","BOURAIL","South_West_Pacific"
"1031","Carcharhinidae",3,218,0.0137614678899083,"BOURAIL_LAGON_3","BOURAIL","South_West_Pacific"
"1142","Chaetodontidae",3,218,0.0137614678899083,"BOURAIL_LAGON_3","BOURAIL","South_West_Pacific"
"2226","Haemulidae",3,218,0.0137614678899083,"BOURAIL_LAGON_3","BOURAIL","South_West_Pacific"
"2719","Mullidae",3,218,0.0137614678899083,"BOURAIL_LAGON_3","BOURAIL","South_West_Pacific"
"731","Blenniidae",2,218,0.00917431192660551,"BOURAIL_LAGON_3","BOURAIL","South_West_Pacific"
"831","Callionymidae",2,218,0.00917431192660551,"BOURAIL_LAGON_3","BOURAIL","South_West_Pacific"
"931","Carangidae",2,218,0.00917431192660551,"BOURAIL_LAGON_3","BOURAIL","South_West_Pacific"
"1430","Clupeidae",2,218,0.00917431192660551,"BOURAIL_LAGON_3","BOURAIL","South_West_Pacific"
"1728","Diodontidae",2,218,0.00917431192660551,"BOURAIL_LAGON_3","BOURAIL","South_West_Pacific"
"3121","Pinguipedidae",2,218,0.00917431192660551,"BOURAIL_LAGON_3","BOURAIL","South_West_Pacific"
"3514","Scorpaenidae",2,218,0.00917431192660551,"BOURAIL_LAGON_3","BOURAIL","South_West_Pacific"
"3710","Siganidae",2,218,0.00917431192660551,"BOURAIL_LAGON_3","BOURAIL","South_West_Pacific"
"2131","Albulidae",1,218,0.00458715596330275,"BOURAIL_LAGON_3","BOURAIL","South_West_Pacific"
"439","Atherinidae",1,218,0.00458715596330275,"BOURAIL_LAGON_3","BOURAIL","South_West_Pacific"
"631","Belonidae",1,218,0.00458715596330275,"BOURAIL_LAGON_3","BOURAIL","South_West_Pacific"
"1233","Cichlidae",1,218,0.00458715596330275,"BOURAIL_LAGON_3","BOURAIL","South_West_Pacific"
"1331","Cirrhitidae",1,218,0.00458715596330275,"BOURAIL_LAGON_3","BOURAIL","South_West_Pacific"
"1530","Congridae",1,218,0.00458715596330275,"BOURAIL_LAGON_3","BOURAIL","South_West_Pacific"
"1828","Echeneidae",1,218,0.00458715596330275,"BOURAIL_LAGON_3","BOURAIL","South_West_Pacific"
"1927","Evermannellidae",1,218,0.00458715596330275,"BOURAIL_LAGON_3","BOURAIL","South_West_Pacific"
"2027","Gobiesocidae",1,218,0.00458715596330275,"BOURAIL_LAGON_3","BOURAIL","South_West_Pacific"
"2323","Holocentridae",1,218,0.00458715596330275,"BOURAIL_LAGON_3","BOURAIL","South_West_Pacific"
"3017","Myliobatidae",1,218,0.00458715596330275,"BOURAIL_LAGON_3","BOURAIL","South_West_Pacific"
"3218","Plotosidae",1,218,0.00458715596330275,"BOURAIL_LAGON_3","BOURAIL","South_West_Pacific"
"388","Synanceiidae",1,218,0.00458715596330275,"BOURAIL_LAGON_3","BOURAIL","South_West_Pacific"
"396","Synodontidae",1,218,0.00458715596330275,"BOURAIL_LAGON_3","BOURAIL","South_West_Pacific"
"4114","Tripterygiidae",1,218,0.00458715596330275,"BOURAIL_LAGON_3","BOURAIL","South_West_Pacific"
"1032","Labridae",11,79,0.139240506329114,"STVINCENT_LAGON_1","STVINCENT","South_West_Pacific"
"1630","Pomacentridae",7,79,0.0886075949367089,"STVINCENT_LAGON_1","STVINCENT","South_West_Pacific"
"1431","Myctophidae",6,79,0.0759493670886076,"STVINCENT_LAGON_1","STVINCENT","South_West_Pacific"
"1143","Acanthuridae",4,79,0.0506329113924051,"STVINCENT_LAGON_1","STVINCENT","South_West_Pacific"
"1928","Serranidae",4,79,0.0506329113924051,"STVINCENT_LAGON_1","STVINCENT","South_West_Pacific"
"2132","Apogonidae",3,79,0.0379746835443038,"STVINCENT_LAGON_1","STVINCENT","South_West_Pacific"
"389","Balistidae",3,79,0.0379746835443038,"STVINCENT_LAGON_1","STVINCENT","South_West_Pacific"
"440","Blenniidae",2,79,0.0253164556962025,"STVINCENT_LAGON_1","STVINCENT","South_West_Pacific"
"632","Carcharhinidae",2,79,0.0253164556962025,"STVINCENT_LAGON_1","STVINCENT","South_West_Pacific"
"732","Clupeidae",2,79,0.0253164556962025,"STVINCENT_LAGON_1","STVINCENT","South_West_Pacific"
"832","Dasyatidae",2,79,0.0253164556962025,"STVINCENT_LAGON_1","STVINCENT","South_West_Pacific"
"932","Gobiidae",2,79,0.0253164556962025,"STVINCENT_LAGON_1","STVINCENT","South_West_Pacific"
"1144","Lethrinidae",2,79,0.0253164556962025,"STVINCENT_LAGON_1","STVINCENT","South_West_Pacific"
"1234","Lutjanidae",2,79,0.0253164556962025,"STVINCENT_LAGON_1","STVINCENT","South_West_Pacific"
"1332","Muraenidae",2,79,0.0253164556962025,"STVINCENT_LAGON_1","STVINCENT","South_West_Pacific"
"1829","Scombridae",2,79,0.0253164556962025,"STVINCENT_LAGON_1","STVINCENT","South_West_Pacific"
"533","Carangidae",1,79,0.0126582278481013,"STVINCENT_LAGON_1","STVINCENT","South_West_Pacific"
"1531","Myliobatidae",1,79,0.0126582278481013,"STVINCENT_LAGON_1","STVINCENT","South_West_Pacific"
"1729","Rhynchobatidae",1,79,0.0126582278481013,"STVINCENT_LAGON_1","STVINCENT","South_West_Pacific"
"2028","Siganidae",1,79,0.0126582278481013,"STVINCENT_LAGON_1","STVINCENT","South_West_Pacific"
"2133","Tripterygiidae",1,79,0.0126582278481013,"STVINCENT_LAGON_1","STVINCENT","South_West_Pacific"
"1432","Labridae",14,116,0.120689655172414,"STVINCENT_LAGON_2","STVINCENT","South_West_Pacific"
"1145","Gobiidae",9,116,0.0775862068965517,"STVINCENT_LAGON_2","STVINCENT","South_West_Pacific"
"2134","Apogonidae",7,116,0.0603448275862069,"STVINCENT_LAGON_2","STVINCENT","South_West_Pacific"
"1730","Mullidae",7,116,0.0603448275862069,"STVINCENT_LAGON_2","STVINCENT","South_West_Pacific"
"1532","Lethrinidae",6,116,0.0517241379310345,"STVINCENT_LAGON_2","STVINCENT","South_West_Pacific"
"633","Carangidae",5,116,0.0431034482758621,"STVINCENT_LAGON_2","STVINCENT","South_West_Pacific"
"733","Carcharhinidae",5,116,0.0431034482758621,"STVINCENT_LAGON_2","STVINCENT","South_West_Pacific"
"1146","Acanthuridae",4,116,0.0344827586206897,"STVINCENT_LAGON_2","STVINCENT","South_West_Pacific"
"1033","Dasyatidae",4,116,0.0344827586206897,"STVINCENT_LAGON_2","STVINCENT","South_West_Pacific"
"2422","Pomacentridae",4,116,0.0344827586206897,"STVINCENT_LAGON_2","STVINCENT","South_West_Pacific"
"2521","Serranidae",4,116,0.0344827586206897,"STVINCENT_LAGON_2","STVINCENT","South_West_Pacific"
"443","Balistidae",3,116,0.0258620689655172,"STVINCENT_LAGON_2","STVINCENT","South_West_Pacific"
"1631","Lutjanidae",3,116,0.0258620689655172,"STVINCENT_LAGON_2","STVINCENT","South_West_Pacific"
"390","Atherinidae",2,116,0.0172413793103448,"STVINCENT_LAGON_2","STVINCENT","South_West_Pacific"
"933","Clupeidae",2,116,0.0172413793103448,"STVINCENT_LAGON_2","STVINCENT","South_West_Pacific"
"1235","Haemulidae",2,116,0.0172413793103448,"STVINCENT_LAGON_2","STVINCENT","South_West_Pacific"
"1333","Holocentridae",2,116,0.0172413793103448,"STVINCENT_LAGON_2","STVINCENT","South_West_Pacific"
"2324","Pomacanthidae",2,116,0.0172413793103448,"STVINCENT_LAGON_2","STVINCENT","South_West_Pacific"
"534","Belonidae",1,116,0.00862068965517241,"STVINCENT_LAGON_2","STVINCENT","South_West_Pacific"
"833","Chirocentridae",1,116,0.00862068965517241,"STVINCENT_LAGON_2","STVINCENT","South_West_Pacific"
"1830","Myctophidae",1,116,0.00862068965517241,"STVINCENT_LAGON_2","STVINCENT","South_West_Pacific"
"1929","Myliobatidae",1,116,0.00862068965517241,"STVINCENT_LAGON_2","STVINCENT","South_West_Pacific"
"2029","Ostraciidae",1,116,0.00862068965517241,"STVINCENT_LAGON_2","STVINCENT","South_West_Pacific"
"2135","Pinguipedidae",1,116,0.00862068965517241,"STVINCENT_LAGON_2","STVINCENT","South_West_Pacific"
"2227","Plotosidae",1,116,0.00862068965517241,"STVINCENT_LAGON_2","STVINCENT","South_West_Pacific"
"2621","Siganidae",1,116,0.00862068965517241,"STVINCENT_LAGON_2","STVINCENT","South_West_Pacific"
"2720","Sillaginidae",1,116,0.00862068965517241,"STVINCENT_LAGON_2","STVINCENT","South_West_Pacific"
"2820","Synodontidae",1,116,0.00862068965517241,"STVINCENT_LAGON_2","STVINCENT","South_West_Pacific"
"1147","Labridae",21,113,0.185840707964602,"NOUMEA_FONDS_BLANCS_2","NOUMEA","South_West_Pacific"
"1148","Acanthuridae",11,113,0.0973451327433628,"NOUMEA_FONDS_BLANCS_2","NOUMEA","South_West_Pacific"
"1930","Pomacentridae",9,113,0.079646017699115,"NOUMEA_FONDS_BLANCS_2","NOUMEA","South_West_Pacific"
"1334","Lutjanidae",7,113,0.0619469026548673,"NOUMEA_FONDS_BLANCS_2","NOUMEA","South_West_Pacific"
"2136","Apogonidae",6,113,0.0530973451327434,"NOUMEA_FONDS_BLANCS_2","NOUMEA","South_West_Pacific"
"1433","Mullidae",6,113,0.0530973451327434,"NOUMEA_FONDS_BLANCS_2","NOUMEA","South_West_Pacific"
"1236","Lethrinidae",5,113,0.0442477876106195,"NOUMEA_FONDS_BLANCS_2","NOUMEA","South_West_Pacific"
"1831","Pomacanthidae",5,113,0.0442477876106195,"NOUMEA_FONDS_BLANCS_2","NOUMEA","South_West_Pacific"
"934","Holocentridae",4,113,0.0353982300884956,"NOUMEA_FONDS_BLANCS_2","NOUMEA","South_West_Pacific"
"2423","Tetraodontidae",3,113,0.0265486725663717,"NOUMEA_FONDS_BLANCS_2","NOUMEA","South_West_Pacific"
"444","Balistidae",2,113,0.0176991150442478,"NOUMEA_FONDS_BLANCS_2","NOUMEA","South_West_Pacific"
"734","Gobiidae",2,113,0.0176991150442478,"NOUMEA_FONDS_BLANCS_2","NOUMEA","South_West_Pacific"
"834","Haemulidae",2,113,0.0176991150442478,"NOUMEA_FONDS_BLANCS_2","NOUMEA","South_West_Pacific"
"1632","Myctophidae",2,113,0.0176991150442478,"NOUMEA_FONDS_BLANCS_2","NOUMEA","South_West_Pacific"
"2228","Siganidae",2,113,0.0176991150442478,"NOUMEA_FONDS_BLANCS_2","NOUMEA","South_West_Pacific"
"397","Atherinidae",1,113,0.00884955752212389,"NOUMEA_FONDS_BLANCS_2","NOUMEA","South_West_Pacific"
"535","Cirrhitidae",1,113,0.00884955752212389,"NOUMEA_FONDS_BLANCS_2","NOUMEA","South_West_Pacific"
"634","Clupeidae",1,113,0.00884955752212389,"NOUMEA_FONDS_BLANCS_2","NOUMEA","South_West_Pacific"
"1034","Kyphosidae",1,113,0.00884955752212389,"NOUMEA_FONDS_BLANCS_2","NOUMEA","South_West_Pacific"
"1533","Muraenidae",1,113,0.00884955752212389,"NOUMEA_FONDS_BLANCS_2","NOUMEA","South_West_Pacific"
"1731","Pinguipedidae",1,113,0.00884955752212389,"NOUMEA_FONDS_BLANCS_2","NOUMEA","South_West_Pacific"
"2030","Scombridae",1,113,0.00884955752212389,"NOUMEA_FONDS_BLANCS_2","NOUMEA","South_West_Pacific"
"2137","Serranidae",1,113,0.00884955752212389,"NOUMEA_FONDS_BLANCS_2","NOUMEA","South_West_Pacific"
"2325","Synodontidae",1,113,0.00884955752212389,"NOUMEA_FONDS_BLANCS_2","NOUMEA","South_West_Pacific"
"2522","Tripterygiidae",1,113,0.00884955752212389,"NOUMEA_FONDS_BLANCS_2","NOUMEA","South_West_Pacific"
"1035","Myctophidae",3,18,0.166666666666667,"NOUMEA_BARRIERE_EXTERNE_3","NOUMEA","South_West_Pacific"
"835","Labridae",2,18,0.111111111111111,"NOUMEA_BARRIERE_EXTERNE_3","NOUMEA","South_West_Pacific"
"935","Lutjanidae",2,18,0.111111111111111,"NOUMEA_BARRIERE_EXTERNE_3","NOUMEA","South_West_Pacific"
"1149","Acanthuridae",1,18,0.0555555555555556,"NOUMEA_BARRIERE_EXTERNE_3","NOUMEA","South_West_Pacific"
"2138","Apogonidae",1,18,0.0555555555555556,"NOUMEA_BARRIERE_EXTERNE_3","NOUMEA","South_West_Pacific"
"398","Belonidae",1,18,0.0555555555555556,"NOUMEA_BARRIERE_EXTERNE_3","NOUMEA","South_West_Pacific"
"445","Chaetodontidae",1,18,0.0555555555555556,"NOUMEA_BARRIERE_EXTERNE_3","NOUMEA","South_West_Pacific"
"536","Dasyatidae",1,18,0.0555555555555556,"NOUMEA_BARRIERE_EXTERNE_3","NOUMEA","South_West_Pacific"
"635","Gobiidae",1,18,0.0555555555555556,"NOUMEA_BARRIERE_EXTERNE_3","NOUMEA","South_West_Pacific"
"735","Holocentridae",1,18,0.0555555555555556,"NOUMEA_BARRIERE_EXTERNE_3","NOUMEA","South_West_Pacific"
"1150","Stomiidae",1,18,0.0555555555555556,"NOUMEA_BARRIERE_EXTERNE_3","NOUMEA","South_West_Pacific"
"1732","Labridae",27,147,0.183673469387755,"BOURAIL_LAGON_1","BOURAIL","South_West_Pacific"
"2622","Pomacentridae",14,147,0.0952380952380952,"BOURAIL_LAGON_1","BOURAIL","South_West_Pacific"
"1434","Gobiidae",7,147,0.0476190476190476,"BOURAIL_LAGON_1","BOURAIL","South_West_Pacific"
"1832","Lethrinidae",7,147,0.0476190476190476,"BOURAIL_LAGON_1","BOURAIL","South_West_Pacific"
"1931","Lutjanidae",7,147,0.0476190476190476,"BOURAIL_LAGON_1","BOURAIL","South_West_Pacific"
"1151","Acanthuridae",6,147,0.0408163265306122,"BOURAIL_LAGON_1","BOURAIL","South_West_Pacific"
"2139","Apogonidae",6,147,0.0408163265306122,"BOURAIL_LAGON_1","BOURAIL","South_West_Pacific"
"2140","Muraenidae",5,147,0.0340136054421769,"BOURAIL_LAGON_1","BOURAIL","South_West_Pacific"
"1036","Dasyatidae",4,147,0.0272108843537415,"BOURAIL_LAGON_1","BOURAIL","South_West_Pacific"
"1633","Holocentridae",4,147,0.0272108843537415,"BOURAIL_LAGON_1","BOURAIL","South_West_Pacific"
"2031","Mullidae",4,147,0.0272108843537415,"BOURAIL_LAGON_1","BOURAIL","South_West_Pacific"
"2229","Myctophidae",4,147,0.0272108843537415,"BOURAIL_LAGON_1","BOURAIL","South_West_Pacific"
"2523","Pomacanthidae",3,147,0.0204081632653061,"BOURAIL_LAGON_1","BOURAIL","South_West_Pacific"
"399","Atherinidae",2,147,0.0136054421768707,"BOURAIL_LAGON_1","BOURAIL","South_West_Pacific"
"537","Balistidae",2,147,0.0136054421768707,"BOURAIL_LAGON_1","BOURAIL","South_West_Pacific"
"736","Blenniidae",2,147,0.0136054421768707,"BOURAIL_LAGON_1","BOURAIL","South_West_Pacific"
"1534","Haemulidae",2,147,0.0136054421768707,"BOURAIL_LAGON_1","BOURAIL","South_West_Pacific"
"446","Aulostomidae",1,147,0.00680272108843537,"BOURAIL_LAGON_1","BOURAIL","South_West_Pacific"
"636","Belonidae",1,147,0.00680272108843537,"BOURAIL_LAGON_1","BOURAIL","South_West_Pacific"
"836","Cichlidae",1,147,0.00680272108843537,"BOURAIL_LAGON_1","BOURAIL","South_West_Pacific"
"936","Clupeidae",1,147,0.00680272108843537,"BOURAIL_LAGON_1","BOURAIL","South_West_Pacific"
"1152","Dussumieriidae",1,147,0.00680272108843537,"BOURAIL_LAGON_1","BOURAIL","South_West_Pacific"
"1237","Ephippidae",1,147,0.00680272108843537,"BOURAIL_LAGON_1","BOURAIL","South_West_Pacific"
"1335","Gerreidae",1,147,0.00680272108843537,"BOURAIL_LAGON_1","BOURAIL","South_West_Pacific"
"2326","Myliobatidae",1,147,0.00680272108843537,"BOURAIL_LAGON_1","BOURAIL","South_West_Pacific"
"2424","Ostraciidae",1,147,0.00680272108843537,"BOURAIL_LAGON_1","BOURAIL","South_West_Pacific"
"2721","Serranidae",1,147,0.00680272108843537,"BOURAIL_LAGON_1","BOURAIL","South_West_Pacific"
"2821","Siganidae",1,147,0.00680272108843537,"BOURAIL_LAGON_1","BOURAIL","South_West_Pacific"
"2919","Tetraodontidae",1,147,0.00680272108843537,"BOURAIL_LAGON_1","BOURAIL","South_West_Pacific"
"2141","Labridae",4,7,0.571428571428571,"NOUMEA_BARRIERE_EXTERNE_1","NOUMEA","South_West_Pacific"
"1153","Apogonidae",1,7,0.142857142857143,"NOUMEA_BARRIERE_EXTERNE_1","NOUMEA","South_West_Pacific"
"3100","Pomacanthidae",1,7,0.142857142857143,"NOUMEA_BARRIERE_EXTERNE_1","NOUMEA","South_West_Pacific"
"1535","Labridae",7,81,0.0864197530864197,"NOUMEA_BARRIERE_EXTERNE_2","NOUMEA","South_West_Pacific"
"2524","Pomacentridae",7,81,0.0864197530864197,"NOUMEA_BARRIERE_EXTERNE_2","NOUMEA","South_West_Pacific"
"1154","Acanthuridae",4,81,0.0493827160493827,"NOUMEA_BARRIERE_EXTERNE_2","NOUMEA","South_West_Pacific"
"2142","Apogonidae",4,81,0.0493827160493827,"NOUMEA_BARRIERE_EXTERNE_2","NOUMEA","South_West_Pacific"
"2425","Pomacanthidae",4,81,0.0493827160493827,"NOUMEA_BARRIERE_EXTERNE_2","NOUMEA","South_West_Pacific"
"1155","Gobiidae",3,81,0.037037037037037,"NOUMEA_BARRIERE_EXTERNE_2","NOUMEA","South_West_Pacific"
"3101","Balistidae",2,81,0.0246913580246914,"NOUMEA_BARRIERE_EXTERNE_2","NOUMEA","South_West_Pacific"
"447","Belonidae",2,81,0.0246913580246914,"NOUMEA_BARRIERE_EXTERNE_2","NOUMEA","South_West_Pacific"
"737","Dasyatidae",2,81,0.0246913580246914,"NOUMEA_BARRIERE_EXTERNE_2","NOUMEA","South_West_Pacific"
"1336","Holocentridae",2,81,0.0246913580246914,"NOUMEA_BARRIERE_EXTERNE_2","NOUMEA","South_West_Pacific"
"1634","Lethrinidae",2,81,0.0246913580246914,"NOUMEA_BARRIERE_EXTERNE_2","NOUMEA","South_West_Pacific"
"1932","Mullidae",2,81,0.0246913580246914,"NOUMEA_BARRIERE_EXTERNE_2","NOUMEA","South_West_Pacific"
"2143","Myctophidae",2,81,0.0246913580246914,"NOUMEA_BARRIERE_EXTERNE_2","NOUMEA","South_West_Pacific"
"2230","Myliobatidae",2,81,0.0246913580246914,"NOUMEA_BARRIERE_EXTERNE_2","NOUMEA","South_West_Pacific"
"2623","Serranidae",2,81,0.0246913580246914,"NOUMEA_BARRIERE_EXTERNE_2","NOUMEA","South_West_Pacific"
"538","Blenniidae",1,81,0.0123456790123457,"NOUMEA_BARRIERE_EXTERNE_2","NOUMEA","South_West_Pacific"
"637","Carcharhinidae",1,81,0.0123456790123457,"NOUMEA_BARRIERE_EXTERNE_2","NOUMEA","South_West_Pacific"
"837","Engraulidae",1,81,0.0123456790123457,"NOUMEA_BARRIERE_EXTERNE_2","NOUMEA","South_West_Pacific"
"937","Ephippidae",1,81,0.0123456790123457,"NOUMEA_BARRIERE_EXTERNE_2","NOUMEA","South_West_Pacific"
"1037","Exocoetidae",1,81,0.0123456790123457,"NOUMEA_BARRIERE_EXTERNE_2","NOUMEA","South_West_Pacific"
"1238","Haemulidae",1,81,0.0123456790123457,"NOUMEA_BARRIERE_EXTERNE_2","NOUMEA","South_West_Pacific"
"1435","Kyphosidae",1,81,0.0123456790123457,"NOUMEA_BARRIERE_EXTERNE_2","NOUMEA","South_West_Pacific"
"1733","Lutjanidae",1,81,0.0123456790123457,"NOUMEA_BARRIERE_EXTERNE_2","NOUMEA","South_West_Pacific"
"1833","Macrouridae",1,81,0.0123456790123457,"NOUMEA_BARRIERE_EXTERNE_2","NOUMEA","South_West_Pacific"
"2032","Muraenidae",1,81,0.0123456790123457,"NOUMEA_BARRIERE_EXTERNE_2","NOUMEA","South_West_Pacific"
"2327","Pinguipedidae",1,81,0.0123456790123457,"NOUMEA_BARRIERE_EXTERNE_2","NOUMEA","South_West_Pacific"
"2722","Siganidae",1,81,0.0123456790123457,"NOUMEA_BARRIERE_EXTERNE_2","NOUMEA","South_West_Pacific"
"2822","Tripterygiidae",1,81,0.0123456790123457,"NOUMEA_BARRIERE_EXTERNE_2","NOUMEA","South_West_Pacific"
"1933","Pomacentridae",7,63,0.111111111111111,"NOUMEA_FONDS_BLANCS_1","NOUMEA","South_West_Pacific"
"1038","Labridae",6,63,0.0952380952380952,"NOUMEA_FONDS_BLANCS_1","NOUMEA","South_West_Pacific"
"1337","Mullidae",5,63,0.0793650793650794,"NOUMEA_FONDS_BLANCS_1","NOUMEA","South_West_Pacific"
"1156","Acanthuridae",4,63,0.0634920634920635,"NOUMEA_FONDS_BLANCS_1","NOUMEA","South_West_Pacific"
"1157","Lethrinidae",4,63,0.0634920634920635,"NOUMEA_FONDS_BLANCS_1","NOUMEA","South_West_Pacific"
"3102","Balistidae",3,63,0.0476190476190476,"NOUMEA_FONDS_BLANCS_1","NOUMEA","South_West_Pacific"
"448","Dasyatidae",3,63,0.0476190476190476,"NOUMEA_FONDS_BLANCS_1","NOUMEA","South_West_Pacific"
"638","Gobiidae",3,63,0.0476190476190476,"NOUMEA_FONDS_BLANCS_1","NOUMEA","South_West_Pacific"
"2144","Apogonidae",2,63,0.0317460317460317,"NOUMEA_FONDS_BLANCS_1","NOUMEA","South_West_Pacific"
"738","Haemulidae",2,63,0.0317460317460317,"NOUMEA_FONDS_BLANCS_1","NOUMEA","South_West_Pacific"
"1239","Lutjanidae",2,63,0.0317460317460317,"NOUMEA_FONDS_BLANCS_1","NOUMEA","South_West_Pacific"
"2033","Serranidae",2,63,0.0317460317460317,"NOUMEA_FONDS_BLANCS_1","NOUMEA","South_West_Pacific"
"2231","Tetraodontidae",2,63,0.0317460317460317,"NOUMEA_FONDS_BLANCS_1","NOUMEA","South_West_Pacific"
"539","Ginglymostomatidae",1,63,0.0158730158730159,"NOUMEA_FONDS_BLANCS_1","NOUMEA","South_West_Pacific"
"838","Holocentridae",1,63,0.0158730158730159,"NOUMEA_FONDS_BLANCS_1","NOUMEA","South_West_Pacific"
"938","Kyphosidae",1,63,0.0158730158730159,"NOUMEA_FONDS_BLANCS_1","NOUMEA","South_West_Pacific"
"1436","Muraenidae",1,63,0.0158730158730159,"NOUMEA_FONDS_BLANCS_1","NOUMEA","South_West_Pacific"
"1536","Myliobatidae",1,63,0.0158730158730159,"NOUMEA_FONDS_BLANCS_1","NOUMEA","South_West_Pacific"
"1635","Ostraciidae",1,63,0.0158730158730159,"NOUMEA_FONDS_BLANCS_1","NOUMEA","South_West_Pacific"
"1734","Pinguipedidae",1,63,0.0158730158730159,"NOUMEA_FONDS_BLANCS_1","NOUMEA","South_West_Pacific"
"1834","Pomacanthidae",1,63,0.0158730158730159,"NOUMEA_FONDS_BLANCS_1","NOUMEA","South_West_Pacific"
"2145","Siganidae",1,63,0.0158730158730159,"NOUMEA_FONDS_BLANCS_1","NOUMEA","South_West_Pacific"
