"","family","n_motus","n_motus_total","prop","station","site","region"
"625","Carangidae",5,83,0.0602409638554217,"tayrona_camera_1","santa_marta","Caribbean"
"822","Clupeidae",5,83,0.0602409638554217,"tayrona_camera_1","santa_marta","Caribbean"
"1719","Lutjanidae",5,83,0.0602409638554217,"tayrona_camera_1","santa_marta","Caribbean"
"1321","Gobiidae",4,83,0.0481927710843374,"tayrona_camera_1","santa_marta","Caribbean"
"1126","Engraulidae",3,83,0.036144578313253,"tayrona_camera_1","santa_marta","Caribbean"
"1520","Kyphosidae",3,83,0.036144578313253,"tayrona_camera_1","santa_marta","Caribbean"
"1817","Monacanthidae",3,83,0.036144578313253,"tayrona_camera_1","santa_marta","Caribbean"
"2613","Scaridae",3,83,0.036144578313253,"tayrona_camera_1","santa_marta","Caribbean"
"2712","Sciaenidae",3,83,0.036144578313253,"tayrona_camera_1","santa_marta","Caribbean"
"2812","Scombridae",3,83,0.036144578313253,"tayrona_camera_1","santa_marta","Caribbean"
"290","Apogonidae",2,83,0.0240963855421687,"tayrona_camera_1","santa_marta","Caribbean"
"922","Diodontidae",2,83,0.0240963855421687,"tayrona_camera_1","santa_marta","Caribbean"
"1224","Exocoetidae",2,83,0.0240963855421687,"tayrona_camera_1","santa_marta","Caribbean"
"1916","Mugilidae",2,83,0.0240963855421687,"tayrona_camera_1","santa_marta","Caribbean"
"3116","Sparidae",2,83,0.0240963855421687,"tayrona_camera_1","santa_marta","Caribbean"
"1106","Acanthuridae",1,83,0.0120481927710843,"tayrona_camera_1","santa_marta","Caribbean"
"337","Aulostomidae",1,83,0.0120481927710843,"tayrona_camera_1","santa_marta","Caribbean"
"427","Belonidae",1,83,0.0120481927710843,"tayrona_camera_1","santa_marta","Caribbean"
"525","Blenniidae",1,83,0.0120481927710843,"tayrona_camera_1","santa_marta","Caribbean"
"724","Chaetodontidae",1,83,0.0120481927710843,"tayrona_camera_1","santa_marta","Caribbean"
"1022","Elopidae",1,83,0.0120481927710843,"tayrona_camera_1","santa_marta","Caribbean"
"1420","Holocentridae",1,83,0.0120481927710843,"tayrona_camera_1","santa_marta","Caribbean"
"2014","Mullidae",1,83,0.0120481927710843,"tayrona_camera_1","santa_marta","Caribbean"
"2217","Myctophidae",1,83,0.0120481927710843,"tayrona_camera_1","santa_marta","Caribbean"
"2315","Osphronemidae",1,83,0.0120481927710843,"tayrona_camera_1","santa_marta","Caribbean"
"2414","Pomacanthidae",1,83,0.0120481927710843,"tayrona_camera_1","santa_marta","Caribbean"
"2912","Scorpaenidae",1,83,0.0120481927710843,"tayrona_camera_1","santa_marta","Caribbean"
"309","Serranidae",1,83,0.0120481927710843,"tayrona_camera_1","santa_marta","Caribbean"
"3211","Sphyraenidae",1,83,0.0120481927710843,"tayrona_camera_1","santa_marta","Caribbean"
"1917","Labridae",9,73,0.123287671232877,"tayrona_saturation_2","santa_marta","Caribbean"
"1620","Gobiidae",7,73,0.0958904109589041,"tayrona_saturation_2","santa_marta","Caribbean"
"1127","Clupeidae",5,73,0.0684931506849315,"tayrona_saturation_2","santa_marta","Caribbean"
"2122","Lutjanidae",5,73,0.0684931506849315,"tayrona_saturation_2","santa_marta","Caribbean"
"2813","Pomacentridae",5,73,0.0684931506849315,"tayrona_saturation_2","santa_marta","Caribbean"
"725","Carangidae",4,73,0.0547945205479452,"tayrona_saturation_2","santa_marta","Caribbean"
"2515","Muraenidae",4,73,0.0547945205479452,"tayrona_saturation_2","santa_marta","Caribbean"
"2913","Scaridae",3,73,0.0410958904109589,"tayrona_saturation_2","santa_marta","Caribbean"
"2100","Apogonidae",2,73,0.0273972602739726,"tayrona_saturation_2","santa_marta","Caribbean"
"1225","Diodontidae",2,73,0.0273972602739726,"tayrona_saturation_2","santa_marta","Caribbean"
"1521","Exocoetidae",2,73,0.0273972602739726,"tayrona_saturation_2","santa_marta","Caribbean"
"2218","Monacanthidae",2,73,0.0273972602739726,"tayrona_saturation_2","santa_marta","Caribbean"
"1107","Acanthuridae",1,73,0.0136986301369863,"tayrona_saturation_2","santa_marta","Caribbean"
"338","Ariidae",1,73,0.0136986301369863,"tayrona_saturation_2","santa_marta","Caribbean"
"428","Aulostomidae",1,73,0.0136986301369863,"tayrona_saturation_2","santa_marta","Caribbean"
"526","Belonidae",1,73,0.0136986301369863,"tayrona_saturation_2","santa_marta","Caribbean"
"626","Blenniidae",1,73,0.0136986301369863,"tayrona_saturation_2","santa_marta","Caribbean"
"823","Centrarchidae",1,73,0.0136986301369863,"tayrona_saturation_2","santa_marta","Caribbean"
"923","Chaetodontidae",1,73,0.0136986301369863,"tayrona_saturation_2","santa_marta","Caribbean"
"1023","Characidae",1,73,0.0136986301369863,"tayrona_saturation_2","santa_marta","Caribbean"
"1322","Eleotridae",1,73,0.0136986301369863,"tayrona_saturation_2","santa_marta","Caribbean"
"1421","Engraulidae",1,73,0.0136986301369863,"tayrona_saturation_2","santa_marta","Caribbean"
"1720","Holocentridae",1,73,0.0136986301369863,"tayrona_saturation_2","santa_marta","Caribbean"
"1818","Kyphosidae",1,73,0.0136986301369863,"tayrona_saturation_2","santa_marta","Caribbean"
"2015","Loricariidae",1,73,0.0136986301369863,"tayrona_saturation_2","santa_marta","Caribbean"
"2316","Mugilidae",1,73,0.0136986301369863,"tayrona_saturation_2","santa_marta","Caribbean"
"2415","Mullidae",1,73,0.0136986301369863,"tayrona_saturation_2","santa_marta","Caribbean"
"2614","Narcinidae",1,73,0.0136986301369863,"tayrona_saturation_2","santa_marta","Caribbean"
"2713","Osphronemidae",1,73,0.0136986301369863,"tayrona_saturation_2","santa_marta","Caribbean"
"3010","Sciaenidae",1,73,0.0136986301369863,"tayrona_saturation_2","santa_marta","Caribbean"
"3117","Scombridae",1,73,0.0136986301369863,"tayrona_saturation_2","santa_marta","Caribbean"
"3212","Serranidae",1,73,0.0136986301369863,"tayrona_saturation_2","santa_marta","Caribbean"
"339","Sparidae",1,73,0.0136986301369863,"tayrona_saturation_2","santa_marta","Caribbean"
"344","Sphyraenidae",1,73,0.0136986301369863,"tayrona_saturation_2","santa_marta","Caribbean"
"353","Trichomycteridae",1,73,0.0136986301369863,"tayrona_saturation_2","santa_marta","Caribbean"
