"","family","n_motus","n_motus_total","prop","station","site"
"2335","Lethrinidae",6,174,0.0344827586206897,"LENG011","nusa_ulan"
"738","Chaetodontidae",5,174,0.028735632183908,"LENG011","nusa_ulan"
"1737","Gobiidae",5,174,0.028735632183908,"LENG011","nusa_ulan"
"2149","Apogonidae",4,174,0.0229885057471264,"LENG011","nusa_ulan"
"638","Carangidae",4,174,0.0229885057471264,"LENG011","nusa_ulan"
"2632","Mullidae",4,174,0.0229885057471264,"LENG011","nusa_ulan"
"3912","Siganidae",4,174,0.0229885057471264,"LENG011","nusa_ulan"
"406","Sphyraenidae",4,174,0.0229885057471264,"LENG011","nusa_ulan"
"1239","Dasyatidae",3,174,0.0172413793103448,"LENG011","nusa_ulan"
"2732","Muraenidae",3,174,0.0172413793103448,"LENG011","nusa_ulan"
"2832","Myctophidae",3,174,0.0172413793103448,"LENG011","nusa_ulan"
"3719","Scombridae",3,174,0.0172413793103448,"LENG011","nusa_ulan"
"4211","Synodontidae",3,174,0.0172413793103448,"LENG011","nusa_ulan"
"4310","Tetraodontidae",3,174,0.0172413793103448,"LENG011","nusa_ulan"
"1438","Engraulidae",2,174,0.0114942528735632,"LENG011","nusa_ulan"
"1637","Exocoetidae",2,174,0.0114942528735632,"LENG011","nusa_ulan"
"1936","Holocentridae",2,174,0.0114942528735632,"LENG011","nusa_ulan"
"3027","Osphronemidae",2,174,0.0114942528735632,"LENG011","nusa_ulan"
"446","Blenniidae",1,174,0.00574712643678161,"LENG011","nusa_ulan"
"538","Bramidae",1,174,0.00574712643678161,"LENG011","nusa_ulan"
"838","Chanidae",1,174,0.00574712643678161,"LENG011","nusa_ulan"
"938","Cichlidae",1,174,0.00574712643678161,"LENG011","nusa_ulan"
"1038","Clupeidae",1,174,0.00574712643678161,"LENG011","nusa_ulan"
"1156","Congridae",1,174,0.00574712643678161,"LENG011","nusa_ulan"
"1338","Emmelichthyidae",1,174,0.00574712643678161,"LENG011","nusa_ulan"
"1537","Ephippidae",1,174,0.00574712643678161,"LENG011","nusa_ulan"
"2036","Istiophoridae",1,174,0.00574712643678161,"LENG011","nusa_ulan"
"2150","Kyphosidae",1,174,0.00574712643678161,"LENG011","nusa_ulan"
"2532","Malacanthidae",1,174,0.00574712643678161,"LENG011","nusa_ulan"
"2929","Myliobatidae",1,174,0.00574712643678161,"LENG011","nusa_ulan"
"3325","Potamotrygonidae",1,174,0.00574712643678161,"LENG011","nusa_ulan"
"3422","Pseudochromidae",1,174,0.00574712643678161,"LENG011","nusa_ulan"
"3519","Rhinobatidae",1,174,0.00574712643678161,"LENG011","nusa_ulan"
"3619","Scatophagidae",1,174,0.00574712643678161,"LENG011","nusa_ulan"
"4112","Stegostomatidae",1,174,0.00574712643678161,"LENG011","nusa_ulan"
"447","Trichiuridae",1,174,0.00574712643678161,"LENG011","nusa_ulan"
"452","Zanclidae",1,174,0.00574712643678161,"LENG011","nusa_ulan"
"1538","Myctophidae",7,39,0.179487179487179,"LENG057","channel_sorong"
"1240","Labridae",5,39,0.128205128205128,"LENG057","channel_sorong"
"2151","Apogonidae",2,39,0.0512820512820513,"LENG057","channel_sorong"
"739","Dussumieriidae",2,39,0.0512820512820513,"LENG057","channel_sorong"
"939","Exocoetidae",2,39,0.0512820512820513,"LENG057","channel_sorong"
"1838","Pomacentridae",2,39,0.0512820512820513,"LENG057","channel_sorong"
"2037","Scombridae",2,39,0.0512820512820513,"LENG057","channel_sorong"
"2152","Serranidae",2,39,0.0512820512820513,"LENG057","channel_sorong"
"1157","Acanthuridae",1,39,0.0256410256410256,"LENG057","channel_sorong"
"3105","Balistidae",1,39,0.0256410256410256,"LENG057","channel_sorong"
"448","Carangidae",1,39,0.0256410256410256,"LENG057","channel_sorong"
"539","Chaetodontidae",1,39,0.0256410256410256,"LENG057","channel_sorong"
"639","Diodontidae",1,39,0.0256410256410256,"LENG057","channel_sorong"
"839","Engraulidae",1,39,0.0256410256410256,"LENG057","channel_sorong"
"1039","Fistulariidae",1,39,0.0256410256410256,"LENG057","channel_sorong"
"1158","Gobiidae",1,39,0.0256410256410256,"LENG057","channel_sorong"
"1339","Lutjanidae",1,39,0.0256410256410256,"LENG057","channel_sorong"
"1439","Muraenidae",1,39,0.0256410256410256,"LENG057","channel_sorong"
"1638","Nomeidae",1,39,0.0256410256410256,"LENG057","channel_sorong"
"1738","Orectolobidae",1,39,0.0256410256410256,"LENG057","channel_sorong"
"1937","Potamotrygonidae",1,39,0.0256410256410256,"LENG057","channel_sorong"
"2237","Siganidae",1,39,0.0256410256410256,"LENG057","channel_sorong"
"2336","Sphyraenidae",1,39,0.0256410256410256,"LENG057","channel_sorong"
"2238","Serranidae",6,45,0.133333333333333,"LENG030","pulau_aiduma"
"1040","Labridae",4,45,0.0888888888888889,"LENG030","pulau_aiduma"
"1241","Lutjanidae",4,45,0.0888888888888889,"LENG030","pulau_aiduma"
"1159","Apogonidae",3,45,0.0666666666666667,"LENG030","pulau_aiduma"
"740","Gobiidae",3,45,0.0666666666666667,"LENG030","pulau_aiduma"
"1160","Lethrinidae",3,45,0.0666666666666667,"LENG030","pulau_aiduma"
"2153","Balistidae",2,45,0.0444444444444444,"LENG030","pulau_aiduma"
"3106","Carangidae",2,45,0.0444444444444444,"LENG030","pulau_aiduma"
"540","Engraulidae",2,45,0.0444444444444444,"LENG030","pulau_aiduma"
"1340","Mullidae",2,45,0.0444444444444444,"LENG030","pulau_aiduma"
"1938","Pomacentridae",2,45,0.0444444444444444,"LENG030","pulau_aiduma"
"2154","Scombridae",2,45,0.0444444444444444,"LENG030","pulau_aiduma"
"449","Dasyatidae",1,45,0.0222222222222222,"LENG030","pulau_aiduma"
"640","Exocoetidae",1,45,0.0222222222222222,"LENG030","pulau_aiduma"
"840","Haemulidae",1,45,0.0222222222222222,"LENG030","pulau_aiduma"
"940","Holocentridae",1,45,0.0222222222222222,"LENG030","pulau_aiduma"
"1440","Muraenidae",1,45,0.0222222222222222,"LENG030","pulau_aiduma"
"1539","Myctophidae",1,45,0.0222222222222222,"LENG030","pulau_aiduma"
"1639","Myliobatidae",1,45,0.0222222222222222,"LENG030","pulau_aiduma"
"1739","Nemipteridae",1,45,0.0222222222222222,"LENG030","pulau_aiduma"
"1839","Pomacanthidae",1,45,0.0222222222222222,"LENG030","pulau_aiduma"
"2038","Potamotrygonidae",1,45,0.0222222222222222,"LENG030","pulau_aiduma"
"2239","Lutjanidae",15,141,0.106382978723404,"LENG014","pulau_venu"
"2039","Labridae",14,141,0.099290780141844,"LENG014","pulau_venu"
"1161","Acanthuridae",11,141,0.0780141843971631,"LENG014","pulau_venu"
"3132","Pomacentridae",9,141,0.0638297872340425,"LENG014","pulau_venu"
"2155","Lethrinidae",8,141,0.0567375886524823,"LENG014","pulau_venu"
"450","Balistidae",6,141,0.0425531914893617,"LENG014","pulau_venu"
"1640","Gobiidae",6,141,0.0425531914893617,"LENG014","pulau_venu"
"3520","Serranidae",6,141,0.0425531914893617,"LENG014","pulau_venu"
"1840","Holocentridae",5,141,0.0354609929078014,"LENG014","pulau_venu"
"2434","Mullidae",5,141,0.0354609929078014,"LENG014","pulau_venu"
"3028","Pomacanthidae",5,141,0.0354609929078014,"LENG014","pulau_venu"
"3423","Scombridae",5,141,0.0354609929078014,"LENG014","pulau_venu"
"1041","Dasyatidae",4,141,0.0283687943262411,"LENG014","pulau_venu"
"2533","Muraenidae",4,141,0.0283687943262411,"LENG014","pulau_venu"
"3913","Tetraodontidae",4,141,0.0283687943262411,"LENG014","pulau_venu"
"2156","Apogonidae",3,141,0.0212765957446809,"LENG014","pulau_venu"
"1740","Haemulidae",3,141,0.0212765957446809,"LENG014","pulau_venu"
"2633","Myctophidae",3,141,0.0212765957446809,"LENG014","pulau_venu"
"3620","Siganidae",3,141,0.0212765957446809,"LENG014","pulau_venu"
"3720","Sphyraenidae",2,141,0.0141843971631206,"LENG014","pulau_venu"
"3107","Atherinidae",1,141,0.00709219858156028,"LENG014","pulau_venu"
"541","Carangidae",1,141,0.00709219858156028,"LENG014","pulau_venu"
"641","Carcharhinidae",1,141,0.00709219858156028,"LENG014","pulau_venu"
"741","Chaetodontidae",1,141,0.00709219858156028,"LENG014","pulau_venu"
"841","Chanidae",1,141,0.00709219858156028,"LENG014","pulau_venu"
"941","Cirrhitidae",1,141,0.00709219858156028,"LENG014","pulau_venu"
"1162","Eleotridae",1,141,0.00709219858156028,"LENG014","pulau_venu"
"1242","Engraulidae",1,141,0.00709219858156028,"LENG014","pulau_venu"
"1341","Ephippidae",1,141,0.00709219858156028,"LENG014","pulau_venu"
"1441","Exocoetidae",1,141,0.00709219858156028,"LENG014","pulau_venu"
"1540","Fistulariidae",1,141,0.00709219858156028,"LENG014","pulau_venu"
"1939","Kyphosidae",1,141,0.00709219858156028,"LENG014","pulau_venu"
"2337","Melanotaeniidae",1,141,0.00709219858156028,"LENG014","pulau_venu"
"2733","Myliobatidae",1,141,0.00709219858156028,"LENG014","pulau_venu"
"2833","Opistognathidae",1,141,0.00709219858156028,"LENG014","pulau_venu"
"2930","Paralepididae",1,141,0.00709219858156028,"LENG014","pulau_venu"
"3230","Potamotrygonidae",1,141,0.00709219858156028,"LENG014","pulau_venu"
"3326","Rhinobatidae",1,141,0.00709219858156028,"LENG014","pulau_venu"
"3818","Stegostomatidae",1,141,0.00709219858156028,"LENG014","pulau_venu"
"407","Trichiuridae",1,141,0.00709219858156028,"LENG014","pulau_venu"
"2534","Labridae",34,237,0.143459915611814,"LENG002","nusa_ulan"
"408","Pomacentridae",32,237,0.135021097046413,"LENG002","nusa_ulan"
"1163","Acanthuridae",21,237,0.0886075949367089,"LENG002","nusa_ulan"
"2734","Lutjanidae",17,237,0.0717299578059072,"LENG002","nusa_ulan"
"3231","Muraenidae",14,237,0.0590717299578059,"LENG002","nusa_ulan"
"453","Serranidae",11,237,0.0464135021097046,"LENG002","nusa_ulan"
"2040","Gobiidae",8,237,0.0337552742616034,"LENG002","nusa_ulan"
"542","Balistidae",7,237,0.029535864978903,"LENG002","nusa_ulan"
"1342","Dasyatidae",7,237,0.029535864978903,"LENG002","nusa_ulan"
"2634","Lethrinidae",7,237,0.029535864978903,"LENG002","nusa_ulan"
"842","Chaetodontidae",6,237,0.0253164556962025,"LENG002","nusa_ulan"
"3914","Pomacanthidae",6,237,0.0253164556962025,"LENG002","nusa_ulan"
"2157","Apogonidae",5,237,0.0210970464135021,"LENG002","nusa_ulan"
"3133","Mullidae",5,237,0.0210970464135021,"LENG002","nusa_ulan"
"491","Tetraodontidae",5,237,0.0210970464135021,"LENG002","nusa_ulan"
"462","Siganidae",4,237,0.0168776371308017,"LENG002","nusa_ulan"
"2338","Holocentridae",3,237,0.0126582278481013,"LENG002","nusa_ulan"
"2834","Monacanthidae",3,237,0.0126582278481013,"LENG002","nusa_ulan"
"3327","Myctophidae",3,237,0.0126582278481013,"LENG002","nusa_ulan"
"742","Carangidae",2,237,0.00843881856540084,"LENG002","nusa_ulan"
"2158","Haemulidae",2,237,0.00843881856540084,"LENG002","nusa_ulan"
"2435","Kyphosidae",2,237,0.00843881856540084,"LENG002","nusa_ulan"
"3029","Mugilidae",2,237,0.00843881856540084,"LENG002","nusa_ulan"
"4311","Scombridae",2,237,0.00843881856540084,"LENG002","nusa_ulan"
"4410","Scorpaenidae",2,237,0.00843881856540084,"LENG002","nusa_ulan"
"472","Sphyraenidae",2,237,0.00843881856540084,"LENG002","nusa_ulan"
"3108","Atherinidae",1,237,0.00421940928270042,"LENG002","nusa_ulan"
"454","Aulostomidae",1,237,0.00421940928270042,"LENG002","nusa_ulan"
"642","Blenniidae",1,237,0.00421940928270042,"LENG002","nusa_ulan"
"942","Chanidae",1,237,0.00421940928270042,"LENG002","nusa_ulan"
"1042","Cirrhitidae",1,237,0.00421940928270042,"LENG002","nusa_ulan"
"1164","Clupeidae",1,237,0.00421940928270042,"LENG002","nusa_ulan"
"1243","Congridae",1,237,0.00421940928270042,"LENG002","nusa_ulan"
"1442","Diodontidae",1,237,0.00421940928270042,"LENG002","nusa_ulan"
"1541","Engraulidae",1,237,0.00421940928270042,"LENG002","nusa_ulan"
"1641","Ephippidae",1,237,0.00421940928270042,"LENG002","nusa_ulan"
"1741","Exocoetidae",1,237,0.00421940928270042,"LENG002","nusa_ulan"
"1841","Fistulariidae",1,237,0.00421940928270042,"LENG002","nusa_ulan"
"1940","Gerreidae",1,237,0.00421940928270042,"LENG002","nusa_ulan"
"2240","Hemiscylliidae",1,237,0.00421940928270042,"LENG002","nusa_ulan"
"2931","Moringuidae",1,237,0.00421940928270042,"LENG002","nusa_ulan"
"3424","Myliobatidae",1,237,0.00421940928270042,"LENG002","nusa_ulan"
"3521","Orectolobidae",1,237,0.00421940928270042,"LENG002","nusa_ulan"
"3621","Osphronemidae",1,237,0.00421940928270042,"LENG002","nusa_ulan"
"3721","Ostraciidae",1,237,0.00421940928270042,"LENG002","nusa_ulan"
"3819","Plesiopidae",1,237,0.00421940928270042,"LENG002","nusa_ulan"
"4113","Potamotrygonidae",1,237,0.00421940928270042,"LENG002","nusa_ulan"
"4212","Priacanthidae",1,237,0.00421940928270042,"LENG002","nusa_ulan"
"481","Synodontidae",1,237,0.00421940928270042,"LENG002","nusa_ulan"
"50","Trichiuridae",1,237,0.00421940928270042,"LENG002","nusa_ulan"
"5110","Zanclidae",1,237,0.00421940928270042,"LENG002","nusa_ulan"
"2339","Myctophidae",8,74,0.108108108108108,"LENG017","pulau_venu"
"3030","Serranidae",7,74,0.0945945945945946,"LENG017","pulau_venu"
"2535","Pomacentridae",6,74,0.0810810810810811,"LENG017","pulau_venu"
"455","Carangidae",4,74,0.0540540540540541,"LENG017","pulau_venu"
"1842","Labridae",4,74,0.0540540540540541,"LENG017","pulau_venu"
"2041","Lutjanidae",4,74,0.0540540540540541,"LENG017","pulau_venu"
"3134","Sphyraenidae",4,74,0.0540540540540541,"LENG017","pulau_venu"
"1941","Lethrinidae",3,74,0.0405405405405405,"LENG017","pulau_venu"
"1165","Acanthuridae",2,74,0.027027027027027,"LENG017","pulau_venu"
"643","Chaetodontidae",2,74,0.027027027027027,"LENG017","pulau_venu"
"1343","Exocoetidae",2,74,0.027027027027027,"LENG017","pulau_venu"
"1642","Haemulidae",2,74,0.027027027027027,"LENG017","pulau_venu"
"2159","Mugilidae",2,74,0.027027027027027,"LENG017","pulau_venu"
"2436","Pomacanthidae",2,74,0.027027027027027,"LENG017","pulau_venu"
"2835","Scombridae",2,74,0.027027027027027,"LENG017","pulau_venu"
"3232","Synodontidae",2,74,0.027027027027027,"LENG017","pulau_venu"
"2160","Albulidae",1,74,0.0135135135135135,"LENG017","pulau_venu"
"3109","Apogonidae",1,74,0.0135135135135135,"LENG017","pulau_venu"
"543","Carcharhinidae",1,74,0.0135135135135135,"LENG017","pulau_venu"
"743","Chanidae",1,74,0.0135135135135135,"LENG017","pulau_venu"
"843","Cirrhitidae",1,74,0.0135135135135135,"LENG017","pulau_venu"
"943","Cyprinodontidae",1,74,0.0135135135135135,"LENG017","pulau_venu"
"1043","Emmelichthyidae",1,74,0.0135135135135135,"LENG017","pulau_venu"
"1166","Engraulidae",1,74,0.0135135135135135,"LENG017","pulau_venu"
"1244","Ephippidae",1,74,0.0135135135135135,"LENG017","pulau_venu"
"1443","Gempylidae",1,74,0.0135135135135135,"LENG017","pulau_venu"
"1542","Gobiidae",1,74,0.0135135135135135,"LENG017","pulau_venu"
"1742","Holocentridae",1,74,0.0135135135135135,"LENG017","pulau_venu"
"2241","Muraenidae",1,74,0.0135135135135135,"LENG017","pulau_venu"
"2635","Pseudochromidae",1,74,0.0135135135135135,"LENG017","pulau_venu"
"2735","Rhinidae",1,74,0.0135135135135135,"LENG017","pulau_venu"
"2932","Scorpaenidae",1,74,0.0135135135135135,"LENG017","pulau_venu"
"3328","Tetraodontidae",1,74,0.0135135135135135,"LENG017","pulau_venu"
"3425","Trichiuridae",1,74,0.0135135135135135,"LENG017","pulau_venu"
"3135","Serranidae",7,84,0.0833333333333333,"LENG031","pulau_aiduma"
"844","Dasyatidae",6,84,0.0714285714285714,"LENG031","pulau_aiduma"
"1743","Lutjanidae",6,84,0.0714285714285714,"LENG031","pulau_aiduma"
"544","Carangidae",5,84,0.0595238095238095,"LENG031","pulau_aiduma"
"644","Carcharhinidae",4,84,0.0476190476190476,"LENG031","pulau_aiduma"
"1344","Haemulidae",4,84,0.0476190476190476,"LENG031","pulau_aiduma"
"1643","Lethrinidae",4,84,0.0476190476190476,"LENG031","pulau_aiduma"
"2042","Myctophidae",4,84,0.0476190476190476,"LENG031","pulau_aiduma"
"2536","Pomacentridae",4,84,0.0476190476190476,"LENG031","pulau_aiduma"
"2161","Apogonidae",3,84,0.0357142857142857,"LENG031","pulau_aiduma"
"3426","Synodontidae",3,84,0.0357142857142857,"LENG031","pulau_aiduma"
"1167","Acanthuridae",2,84,0.0238095238095238,"LENG031","pulau_aiduma"
"456","Balistidae",2,84,0.0238095238095238,"LENG031","pulau_aiduma"
"744","Chaetodontidae",2,84,0.0238095238095238,"LENG031","pulau_aiduma"
"1245","Gobiidae",2,84,0.0238095238095238,"LENG031","pulau_aiduma"
"1942","Mullidae",2,84,0.0238095238095238,"LENG031","pulau_aiduma"
"2340","Orectolobidae",2,84,0.0238095238095238,"LENG031","pulau_aiduma"
"2933","Scombridae",2,84,0.0238095238095238,"LENG031","pulau_aiduma"
"3233","Siganidae",2,84,0.0238095238095238,"LENG031","pulau_aiduma"
"3329","Sphyraenidae",2,84,0.0238095238095238,"LENG031","pulau_aiduma"
"3136","Atherinidae",1,84,0.0119047619047619,"LENG031","pulau_aiduma"
"944","Diodontidae",1,84,0.0119047619047619,"LENG031","pulau_aiduma"
"1044","Echeneidae",1,84,0.0119047619047619,"LENG031","pulau_aiduma"
"1168","Ephippidae",1,84,0.0119047619047619,"LENG031","pulau_aiduma"
"1444","Holocentridae",1,84,0.0119047619047619,"LENG031","pulau_aiduma"
"1543","Labridae",1,84,0.0119047619047619,"LENG031","pulau_aiduma"
"1843","Mugilidae",1,84,0.0119047619047619,"LENG031","pulau_aiduma"
"2162","Myliobatidae",1,84,0.0119047619047619,"LENG031","pulau_aiduma"
"2242","Ophichthidae",1,84,0.0119047619047619,"LENG031","pulau_aiduma"
"2437","Paralepididae",1,84,0.0119047619047619,"LENG031","pulau_aiduma"
"2636","Priacanthidae",1,84,0.0119047619047619,"LENG031","pulau_aiduma"
"2736","Pristigasteridae",1,84,0.0119047619047619,"LENG031","pulau_aiduma"
"2836","Rhinobatidae",1,84,0.0119047619047619,"LENG031","pulau_aiduma"
"3031","Scorpaenidae",1,84,0.0119047619047619,"LENG031","pulau_aiduma"
"3522","Tetraodontidae",1,84,0.0119047619047619,"LENG031","pulau_aiduma"
"3622","Trichiuridae",1,84,0.0119047619047619,"LENG031","pulau_aiduma"
"1445","Lutjanidae",13,82,0.158536585365854,"LENG037","pulau_aiduma_ext"
"1169","Acanthuridae",11,82,0.134146341463415,"LENG037","pulau_aiduma_ext"
"2043","Pomacentridae",5,82,0.0609756097560976,"LENG037","pulau_aiduma_ext"
"457","Carangidae",4,82,0.0487804878048781,"LENG037","pulau_aiduma_ext"
"845","Engraulidae",4,82,0.0487804878048781,"LENG037","pulau_aiduma_ext"
"1246","Labridae",4,82,0.0487804878048781,"LENG037","pulau_aiduma_ext"
"1544","Mugilidae",4,82,0.0487804878048781,"LENG037","pulau_aiduma_ext"
"2163","Scombridae",4,82,0.0487804878048781,"LENG037","pulau_aiduma_ext"
"2243","Serranidae",4,82,0.0487804878048781,"LENG037","pulau_aiduma_ext"
"545","Chaetodontidae",3,82,0.0365853658536585,"LENG037","pulau_aiduma_ext"
"1644","Mullidae",3,82,0.0365853658536585,"LENG037","pulau_aiduma_ext"
"1744","Myctophidae",3,82,0.0365853658536585,"LENG037","pulau_aiduma_ext"
"2341","Siganidae",3,82,0.0365853658536585,"LENG037","pulau_aiduma_ext"
"2164","Apogonidae",2,82,0.024390243902439,"LENG037","pulau_aiduma_ext"
"645","Clupeidae",2,82,0.024390243902439,"LENG037","pulau_aiduma_ext"
"945","Holocentridae",2,82,0.024390243902439,"LENG037","pulau_aiduma_ext"
"1170","Kyphosidae",2,82,0.024390243902439,"LENG037","pulau_aiduma_ext"
"2438","Sphyraenidae",2,82,0.024390243902439,"LENG037","pulau_aiduma_ext"
"3137","Balistidae",1,82,0.0121951219512195,"LENG037","pulau_aiduma_ext"
"745","Eleotridae",1,82,0.0121951219512195,"LENG037","pulau_aiduma_ext"
"1045","Istiophoridae",1,82,0.0121951219512195,"LENG037","pulau_aiduma_ext"
"1345","Lethrinidae",1,82,0.0121951219512195,"LENG037","pulau_aiduma_ext"
"1844","Myliobatidae",1,82,0.0121951219512195,"LENG037","pulau_aiduma_ext"
"1943","Orectolobidae",1,82,0.0121951219512195,"LENG037","pulau_aiduma_ext"
"2537","Synodontidae",1,82,0.0121951219512195,"LENG037","pulau_aiduma_ext"
