"","scale","total","turnover","nestedness"
"53","inter-transect",0.488888888888889,0.439024390243902,0.0498644986449865
"54","inter-transect",0.35,0.277777777777778,0.0722222222222222
"55","inter-transect",NA,NA,NA
"56","inter-transect",0.339622641509434,0.285714285714286,0.0539083557951482
"57","inter-transect",0.450980392156863,0.363636363636364,0.0873440285204991
"58","inter-transect",0.448275862068966,0.407407407407407,0.0408684546615581
"59","inter-transect",0.289473684210526,0.27027027027027,0.019203413940256
"60","inter-transect",NA,NA,NA
"61","inter-transect",0.477272727272727,0.465116279069767,0.0121564482029598
"62","inter-transect",NA,NA,NA
"63","inter-transect",0.483870967741935,0.272727272727273,0.211143695014663
"64","inter-transect",NA,NA,NA
"65","inter-transect",0.557692307692308,0.51063829787234,0.0470540098199673
"66","inter-transect",0.671875,0.618181818181818,0.0536931818181818
"67","inter-transect",0.656,0.556701030927835,0.0992989690721649
"68","inter-transect",0.555555555555556,0.540983606557377,0.0145719489981785
"69","inter-transect",0.615384615384615,0.6,0.0153846153846154
"70","inter-transect",0.666666666666667,0.615384615384615,0.0512820512820513
"71","inter-transect",0.664383561643836,0.608,0.0563835616438356
"72","inter-transect",0.451612903225806,0.413793103448276,0.0378197997775306
"73","inter-transect",NA,NA,NA
"74","inter-transect",NA,NA,NA
"75","inter-transect",0.583333333333333,0.473684210526316,0.109649122807018
"76","inter-transect",0.59504132231405,0.55045871559633,0.0445826067177193
"77","inter-transect",0.539130434782609,0.442105263157895,0.097025171624714
"78","inter-transect",0.461538461538462,0.428571428571429,0.032967032967033
"79","inter-transect",0.5,0.43859649122807,0.0614035087719298
"80","inter-transect",NA,NA,NA
"81","inter-transect",0.459459459459459,0.333333333333333,0.126126126126126
"82","inter-transect",0.323529411764706,0.303030303030303,0.0204991087344029
"83","inter-transect",0.638297872340426,0.638297872340426,0
"84","inter-transect",NA,NA,NA
"85","inter-transect",NA,NA,NA
"86","inter-transect",0.63716814159292,0.568421052631579,0.0687470889613414
"87","inter-transect",0.705882352941177,0.594594594594595,0.111287758346582
"88","inter-transect",NA,NA,NA
"89","inter-transect",0.610526315789474,0.54320987654321,0.0673164392462638
"90","inter-transect",0.586206896551724,0.510204081632653,0.0760028149190711
"91","inter-transect",0.545454545454545,0.444444444444444,0.101010101010101
"92","inter-transect",0.5,0.454545454545455,0.0454545454545454
"93","inter-transect",0.571428571428571,0.461538461538462,0.10989010989011
"94","inter-transect",0.680851063829787,0.651162790697674,0.0296882731321128
"95","inter-transect",0.727272727272727,0.709677419354839,0.0175953079178886
"96","inter-transect",0.540540540540541,0.514285714285714,0.0262548262548263
"97","inter-transect",0.698795180722892,0.626865671641791,0.0719295090811005
"98","inter-transect",0.650602409638554,0.524590163934426,0.126012245704128
"99","inter-transect",0.628571428571429,0.551724137931034,0.0768472906403941
"100","inter-transect",0.518518518518518,0.48,0.0385185185185185
"101","inter-transect",0.642857142857143,0.285714285714286,0.357142857142857
"102","inter-transect",0.642857142857143,0.615384615384615,0.0274725274725275
"103","inter-transect",0.676470588235294,0.620689655172414,0.0557809330628803
"104","inter-transect",0.684210526315789,0.675675675675676,0.0085348506401138
"105","inter-transect",0.673913043478261,0.571428571428571,0.102484472049689
"106","inter-transect",0.693877551020408,0.625,0.0688775510204082
"107","inter-transect",0.578947368421053,0.333333333333333,0.245614035087719
"108","inter-transect",0.775229357798165,0.743455497382199,0.0317738604159662
"109","inter-transect",0.627906976744186,0.6,0.027906976744186
"110","inter-transect",0.786283891547049,0.728744939271255,0.0575389522757944
"111","inter-transect",0.855740922473013,0.830449826989619,0.0252910954833934
"112","inter-transect",0.590909090909091,0.470588235294118,0.120320855614973
"113","inter-transect",0.681818181818182,0.5625,0.119318181818182
"114","inter-transect",0.733333333333333,0.703703703703704,0.0296296296296296
"115","inter-transect",0.716577540106952,0.682634730538922,0.0339428095680297
"116","inter-transect",0.476190476190476,0.421052631578947,0.0551378446115288
"117","inter-transect",0.548387096774194,0.416666666666667,0.131720430107527
"118","inter-transect",0.576576576576577,0.494623655913978,0.0819529206625981
"119","inter-transect",NA,NA,NA
"120","inter-transect",0.748201438848921,0.684684684684685,0.0635167541642362
"121","inter-transect",0.757575757575758,0.75,0.00757575757575758
"122","inter-transect",0.75609756097561,0.714285714285714,0.0418118466898955
"123","inter-transect",0.612903225806452,0.5,0.112903225806452
"124","inter-transect",0.709677419354839,0.647058823529412,0.0626185958254269
"125","inter-transect",0.564102564102564,0.423728813559322,0.140373750543242
"126","inter-transect",0.584905660377358,0.541666666666667,0.0432389937106918
"127","inter-transect",0.684210526315789,0.5,0.184210526315789
"128","inter-transect",0.433333333333333,0.413793103448276,0.0195402298850575
"129","inter-transect",NA,NA,NA
"130","inter-transect",0.628571428571429,0.434782608695652,0.193788819875776
"131","inter-transect",0.736842105263158,0.645161290322581,0.0916808149405773
"132","inter-transect",0.725,0.579234972677596,0.145765027322404
"133","inter-transect",NA,NA,NA
"134","inter-transect",0.608695652173913,0.526315789473684,0.0823798627002288
"135","inter-transect",0.452830188679245,0.292682926829268,0.160147261849977
"136","inter-transect",0.592592592592593,0.56,0.0325925925925926
"137","inter-transect",0.535714285714286,0.458333333333333,0.0773809523809524
"138","inter-transect",0.428571428571429,0.304347826086957,0.124223602484472
"139","inter-transect",0.586666666666667,0.523076923076923,0.0635897435897436
"140","inter-transect",0.653658536585366,0.541935483870968,0.111723052714398
"141","inter-transect",0.541666666666667,0.521739130434783,0.0199275362318841
"142","inter-transect",0.569444444444444,0.523076923076923,0.0463675213675214
"143","inter-transect",0.805134189031505,0.77762982689747,0.0275043621340352
"144","inter-transect",0.728744939271255,0.656410256410256,0.0723346828609986
"145","inter-transect",0.779783393501805,0.76078431372549,0.0189990797763149
"146","inter-transect",NA,NA,NA
"147","inter-transect",0.80368906455863,0.769706336939722,0.033982727618908
"148","inter-transect",0.673267326732673,0.666666666666667,0.0066006600660066
"149","inter-transect",NA,NA,NA
"150","inter-transect",0.743676222596965,0.717472118959108,0.0262041036378568
"151","inter-transect",0.780612244897959,0.729559748427673,0.0510524964702862
"152","inter-transect",0.738888888888889,0.681715575620767,0.0571733132681214
"153","inter-transect",NA,NA,NA
"154","inter-transect",0.745341614906832,0.698529411764706,0.0468122031421264
"155","inter-transect",0.594594594594595,0.564315352697095,0.0302792418974992
"156","inter-transect",0.707246376811594,0.698507462686567,0.00873891412502704
"157","inter-transect",0.8,0.8,0
"158","inter-transect",0.808153477218225,0.75,0.0581534772182254
"159","inter-transect",0.724324324324324,0.634844868735084,0.0894794555892408
"160","inter-transect",0.515463917525773,0.419753086419753,0.0957108311060201
"161","inter-transect",0.616822429906542,0.539325842696629,0.0774965872099128
"162","inter-transect",0.748188405797101,0.723658051689861,0.0245303541072406
"163","inter-transect",0.736526946107784,0.710526315789474,0.0260006303183107
"164","inter-transect",0.721674876847291,0.703412073490814,0.018262803356477
"165","inter-transect",0.734020618556701,0.686131386861314,0.0478892316953872
"166","inter-transect",NA,NA,NA
"167","inter-transect",0.688311688311688,0.6,0.0883116883116883
"168","inter-transect",0.747706422018349,0.719387755102041,0.0283186669163078
"169","inter-transect",0.746376811594203,0.713114754098361,0.0332620574958422
"170","inter-transect",0.795348837209302,0.725856697819315,0.0694921393899877
"171","inter-transect",0.746666666666667,0.654545454545455,0.0921212121212121
"172","inter-transect",0.774336283185841,0.578512396694215,0.195823886491626
"173","inter-transect",0.725490196078431,0.666666666666667,0.0588235294117647
"174","inter-transect",0.74,0.606060606060606,0.133939393939394
"175","inter-transect",0.73015873015873,0.622222222222222,0.107936507936508
"176","inter-transect",0.680412371134021,0.651685393258427,0.0287269778755937
"177","inter-transect",0.700729927007299,0.616822429906542,0.0839074971007572
"178","inter-transect",0.715909090909091,0.652777777777778,0.0631313131313131
"179","inter-transect",0.571428571428571,0.368421052631579,0.203007518796992
"180","inter-transect",0.607843137254902,0.473684210526316,0.134158926728586
"181","inter-transect",0.757396449704142,0.72108843537415,0.0363080143299923
"182","inter-transect",0.595744680851064,0.558139534883721,0.0376051459673429
"183","inter-transect",NA,NA,NA
"184","inter-transect",0.694444444444444,0.685714285714286,0.00873015873015873
"185","inter-transect",0.564102564102564,0.514285714285714,0.0498168498168498
"186","inter-transect",NA,NA,NA
"187","inter-transect",0.648648648648649,0.580645161290323,0.0680034873583261
"188","inter-transect",0.448275862068966,0.384615384615385,0.0636604774535809
"189","inter-transect",0.416666666666667,0.275862068965517,0.140804597701149
"190","inter-transect",0.428571428571429,0.375,0.0535714285714286
"191","inter-transect",0.571428571428571,0.516129032258065,0.0552995391705069
"192","inter-transect",0.586206896551724,0.571428571428571,0.0147783251231527
"193","inter-transect",0.428571428571429,0.4,0.0285714285714286
"194","inter-transect",0.666666666666667,0.548387096774194,0.118279569892473
"195","inter-transect",0.623824451410658,0.589041095890411,0.0347833555202473
