"","family","n_motus","n_motus_total","prop","station","site","region"
"612","Gobiidae",1,19,0.0526315789473684,"juan_distance2","juan_de_nova","West_Indian"
"712","Hemiramphidae",1,19,0.0526315789473684,"juan_distance2","juan_de_nova","West_Indian"
"812","Labridae",1,19,0.0526315789473684,"juan_distance2","juan_de_nova","West_Indian"
"912","Monacanthidae",1,19,0.0526315789473684,"juan_distance2","juan_de_nova","West_Indian"
"1116","Pomacentridae",1,19,0.0526315789473684,"juan_distance2","juan_de_nova","West_Indian"
"1214","Scombridae",1,19,0.0526315789473684,"juan_distance2","juan_de_nova","West_Indian"
"1117","Myctophidae",7,39,0.179487179487179,"juan_distance1","juan_de_nova","West_Indian"
"913","Lutjanidae",6,39,0.153846153846154,"juan_distance1","juan_de_nova","West_Indian"
"713","Labridae",4,39,0.102564102564103,"juan_distance1","juan_de_nova","West_Indian"
"160","Acanthuridae",3,39,0.0769230769230769,"juan_distance1","juan_de_nova","West_Indian"
"329","Belonidae",3,39,0.0769230769230769,"juan_distance1","juan_de_nova","West_Indian"
"240","Balistidae",2,39,0.0512820512820513,"juan_distance1","juan_de_nova","West_Indian"
"513","Exocoetidae",2,39,0.0512820512820513,"juan_distance1","juan_de_nova","West_Indian"
"1510","Scombridae",2,39,0.0512820512820513,"juan_distance1","juan_de_nova","West_Indian"
"1610","Serranidae",2,39,0.0512820512820513,"juan_distance1","juan_de_nova","West_Indian"
"417","Carcharhinidae",1,39,0.0256410256410256,"juan_distance1","juan_de_nova","West_Indian"
"613","Fistulariidae",1,39,0.0256410256410256,"juan_distance1","juan_de_nova","West_Indian"
"813","Lethrinidae",1,39,0.0256410256410256,"juan_distance1","juan_de_nova","West_Indian"
"1013","Monacanthidae",1,39,0.0256410256410256,"juan_distance1","juan_de_nova","West_Indian"
"1215","Nomeidae",1,39,0.0256410256410256,"juan_distance1","juan_de_nova","West_Indian"
"1312","Pomacentridae",1,39,0.0256410256410256,"juan_distance1","juan_de_nova","West_Indian"
"1410","Scaridae",1,39,0.0256410256410256,"juan_distance1","juan_de_nova","West_Indian"
"179","Zanclidae",1,39,0.0256410256410256,"juan_distance1","juan_de_nova","West_Indian"
"170","Acanthuridae",7,33,0.212121212121212,"juan_distance0","juan_de_nova","West_Indian"
"814","Myctophidae",5,33,0.151515151515152,"juan_distance0","juan_de_nova","West_Indian"
"514","Labridae",4,33,0.121212121212121,"juan_distance0","juan_de_nova","West_Indian"
"1216","Pomacentridae",4,33,0.121212121212121,"juan_distance0","juan_de_nova","West_Indian"
"247","Balistidae",2,33,0.0606060606060606,"juan_distance0","juan_de_nova","West_Indian"
"714","Mullidae",2,33,0.0606060606060606,"juan_distance0","juan_de_nova","West_Indian"
"1313","Scombridae",2,33,0.0606060606060606,"juan_distance0","juan_de_nova","West_Indian"
"330","Gempylidae",1,33,0.0303030303030303,"juan_distance0","juan_de_nova","West_Indian"
"418","Hemiramphidae",1,33,0.0303030303030303,"juan_distance0","juan_de_nova","West_Indian"
"614","Lutjanidae",1,33,0.0303030303030303,"juan_distance0","juan_de_nova","West_Indian"
"914","Nomeidae",1,33,0.0303030303030303,"juan_distance0","juan_de_nova","West_Indian"
"1014","Pempheridae",1,33,0.0303030303030303,"juan_distance0","juan_de_nova","West_Indian"
"1118","Pomacanthidae",1,33,0.0303030303030303,"juan_distance0","juan_de_nova","West_Indian"
"1411","Serranidae",1,33,0.0303030303030303,"juan_distance0","juan_de_nova","West_Indian"
"1119","Labridae",16,74,0.216216216216216,"taaf_station2","europa","West_Indian"
"180","Acanthuridae",10,74,0.135135135135135,"taaf_station2","europa","West_Indian"
"209","Pomacentridae",10,74,0.135135135135135,"taaf_station2","europa","West_Indian"
"1314","Lutjanidae",8,74,0.108108108108108,"taaf_station2","europa","West_Indian"
"2211","Serranidae",4,74,0.0540540540540541,"taaf_station2","europa","West_Indian"
"419","Belonidae",3,74,0.0405405405405405,"taaf_station2","europa","West_Indian"
"248","Apogonidae",2,74,0.027027027027027,"taaf_station2","europa","West_Indian"
"335","Balistidae",2,74,0.027027027027027,"taaf_station2","europa","West_Indian"
"715","Gobiidae",2,74,0.027027027027027,"taaf_station2","europa","West_Indian"
"915","Holocentridae",2,74,0.027027027027027,"taaf_station2","europa","West_Indian"
"1015","Kyphosidae",2,74,0.027027027027027,"taaf_station2","europa","West_Indian"
"1412","Muraenidae",2,74,0.027027027027027,"taaf_station2","europa","West_Indian"
"189","Pempheridae",2,74,0.027027027027027,"taaf_station2","europa","West_Indian"
"515","Carcharhinidae",1,74,0.0135135135135135,"taaf_station2","europa","West_Indian"
"615","Cirrhitidae",1,74,0.0135135135135135,"taaf_station2","europa","West_Indian"
"815","Haemulidae",1,74,0.0135135135135135,"taaf_station2","europa","West_Indian"
"1217","Lethrinidae",1,74,0.0135135135135135,"taaf_station2","europa","West_Indian"
"1511","Myctophidae",1,74,0.0135135135135135,"taaf_station2","europa","West_Indian"
"1611","Nomeidae",1,74,0.0135135135135135,"taaf_station2","europa","West_Indian"
"1710","Ostraciidae",1,74,0.0135135135135135,"taaf_station2","europa","West_Indian"
"199","Pomacanthidae",1,74,0.0135135135135135,"taaf_station2","europa","West_Indian"
"2114","Scaridae",1,74,0.0135135135135135,"taaf_station2","europa","West_Indian"
